timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1682258022003,3567,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-22,text,true,,169652,320,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16387&limit=619,3433,0,120
1682258025207,591,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-28,text,true,,22545,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=26245&limit=77&isHiddenRequired=true,558,0,153
1682258024671,1631,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-27,text,true,,65282,314,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=1795&limit=239,1567,0,121
1682258023069,3843,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-24,text,true,,208344,330,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=32318&limit=730,3735,0,115
1682258026270,1917,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-30,text,true,,113054,321,5,5,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16360&limit=411,1815,0,130
1682258027870,328,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-33,text,true,,5649,178,4,4,https://rcie.nuttchai.app/api/v1/search?offset=5252&limit=19&isHiddenRequired=true,328,0,119
1682258026804,1689,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-31,text,true,,102001,324,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=11930&limit=366,1591,0,139
1682258025738,3049,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-29,text,true,,235038,326,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=22177&limit=842,2915,0,134
1682258028403,644,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-34,text,true,,36075,322,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=1457&limit=129,609,0,119
1682258027338,1719,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-32,text,true,,4206214,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=13947&limit=15212&isHiddenRequired=true,654,0,127
1682258028941,363,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-35,text,true,,9376,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=19367&limit=33&isHiddenRequired=true,329,0,133
1682258029471,297,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-36,text,true,,8317,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=23800&limit=29&isHiddenRequired=true,297,0,116
1682258030005,366,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-37,text,true,,27549,180,1,1,https://rcie.nuttchai.app/api/v1/search?offset=44789&limit=100&isHiddenRequired=true,330,0,124
1682258031075,318,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-39,text,true,,4036,178,2,2,https://rcie.nuttchai.app/api/v1/search?offset=3873&limit=13&isHiddenRequired=true,318,0,145
1682258030538,1893,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-38,text,true,,159131,332,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=32649&limit=553,1793,0,113
1682258032138,427,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-41,text,true,,19390,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=37322&limit=70&isHiddenRequired=true,394,0,114
1682258031609,1812,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-40,text,true,,134323,327,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=25829&limit=478,1716,0,108
1682258033205,382,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-43,text,true,,24742,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=20650&limit=89&isHiddenRequired=true,347,0,137
1682258032671,1542,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-42,text,true,,4599012,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=12944&limit=16614&isHiddenRequired=true,508,0,111
1682258034272,1215,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-45,text,true,,4452922,181,4,4,https://rcie.nuttchai.app/api/v1/search?offset=6383&limit=16070&isHiddenRequired=true,552,0,116
1682258033738,2151,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-44,text,true,,158001,331,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=45535&limit=551,2045,0,120
1682258034810,1617,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-46,text,true,,4642179,181,4,4,https://rcie.nuttchai.app/api/v1/search?offset=1556&limit=16705&isHiddenRequired=true,548,0,113
1682258036406,498,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-49,text,true,,5711,179,3,3,https://rcie.nuttchai.app/api/v1/search?offset=30595&limit=18&isHiddenRequired=true,498,0,116
1682258035339,1608,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-47,text,true,,128820,323,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=32293&limit=464,1506,0,118
1682258035873,1275,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-48,text,true,,91511,321,2,2,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16442&limit=332,1207,0,112
1682258037472,315,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-51,text,true,,4815,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=34010&limit=16&isHiddenRequired=true,315,0,110
1682258036939,1760,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-50,text,true,,4786842,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=23205&limit=17186&isHiddenRequired=true,457,0,117
1682258038541,613,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-53,text,true,,31186,320,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=2578&limit=112,578,0,124
1682258039075,335,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-54,text,true,,6454,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=16745&limit=22&isHiddenRequired=true,335,0,138
1682258038007,1801,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-52,text,true,,5390093,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=22340&limit=19355&isHiddenRequired=true,462,0,115
1682258039608,323,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-55,text,true,,17924,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=27878&limit=65&isHiddenRequired=true,291,0,110
1682258040674,288,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-57,text,true,,23215,178,2,2,https://rcie.nuttchai.app/api/v1/search?offset=7730&limit=84&isHiddenRequired=true,255,0,114
1682258040141,1231,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-56,text,true,,4289361,181,2,2,https://rcie.nuttchai.app/api/v1/search?offset=5392&limit=15469&isHiddenRequired=true,488,0,115
1682258041209,354,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-58,text,true,,12125,178,1,1,https://rcie.nuttchai.app/api/v1/search?offset=4366&limit=43&isHiddenRequired=true,322,0,117
1682258042275,339,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-60,text,true,,21496,178,2,2,https://rcie.nuttchai.app/api/v1/search?offset=5447&limit=76&isHiddenRequired=true,305,0,133
1682258043342,637,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-62,text,true,,24951,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=18726&limit=87&isHiddenRequired=true,602,0,125
1682258044410,537,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-64,text,true,,5100,179,5,5,https://rcie.nuttchai.app/api/v1/search?offset=10512&limit=16&isHiddenRequired=true,537,0,132
1682258042809,2265,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-61,text,true,,146432,329,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=19526&limit=518,2121,0,120
1682258041741,3496,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-59,text,true,,265809,320,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=42449&limit=972,3363,0,118
1682258043875,1402,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-63,text,true,,77602,323,2,2,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=26852&limit=279,1335,0,118
1682258044946,1345,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-65,text,true,,83741,321,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=39459&limit=303,1277,0,136
1682258046009,338,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-67,text,true,,27309,178,2,2,https://rcie.nuttchai.app/api/v1/search?offset=4772&limit=99&isHiddenRequired=true,304,0,120
1682258045477,1384,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-66,text,true,,4325533,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=28081&limit=15532&isHiddenRequired=true,522,0,134
1682258047611,402,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-70,text,true,,8984,179,3,3,https://rcie.nuttchai.app/api/v1/search?offset=47472&limit=30&isHiddenRequired=true,369,0,142
1682258046543,1871,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-68,text,true,,5026682,181,3,3,https://rcie.nuttchai.app/api/v1/search?offset=2207&limit=18087&isHiddenRequired=true,472,0,122
1682258047076,1980,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-69,text,true,,4252992,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=13024&limit=15346&isHiddenRequired=true,450,0,116
1682258048144,1439,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-71,text,true,,4683105,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=21127&limit=16862&isHiddenRequired=true,570,0,185
1682258048675,1011,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-72,text,true,,5166954,182,2,2,https://rcie.nuttchai.app/api/v1/search?offset=20889&limit=18606&isHiddenRequired=true,462,0,116
1682258050811,984,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-76,text,true,,4882394,181,5,5,https://rcie.nuttchai.app/api/v1/search?offset=4429&limit=17617&isHiddenRequired=true,531,0,112
1682258050277,1719,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-75,text,true,,4610868,180,5,5,https://rcie.nuttchai.app/api/v1/search?offset=750&limit=16575&isHiddenRequired=true,529,0,113
1682258049210,2826,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-73,text,true,,186211,323,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16624&limit=673,2532,0,114
1682258051345,842,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-77,text,true,,43788,320,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=8428&limit=156,774,0,118
1682258051878,362,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-78,text,true,,11895,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=32926&limit=40&isHiddenRequired=true,331,0,110
1682258049743,3326,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-74,text,true,,5502739,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=13488&limit=19805&isHiddenRequired=true,528,0,115
1682258054012,440,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-82,text,true,,6754,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=31309&limit=23&isHiddenRequired=true,440,0,124
1682258052946,2108,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-80,text,true,,5010606,182,4,4,https://rcie.nuttchai.app/api/v1/search?offset=16164&limit=18039&isHiddenRequired=true,606,0,139
1682258052411,2686,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-79,text,true,,191042,325,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=23698&limit=684,2580,0,121
1682258053481,2156,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-81,text,true,,4469895,182,4,4,https://rcie.nuttchai.app/api/v1/search?offset=19609&limit=16102&isHiddenRequired=true,601,0,137
1682258056148,346,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-86,text,true,,7622,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=12581&limit=26&isHiddenRequired=true,346,0,116
1682258056680,447,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-87,text,true,,21634,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=49772&limit=78&isHiddenRequired=true,415,0,115
1682258055079,2077,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-84,text,true,,5495045,180,3,3,https://rcie.nuttchai.app/api/v1/search?offset=541&limit=19744&isHiddenRequired=true,482,0,119
1682258054546,2882,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-83,text,true,,5461214,181,3,3,https://rcie.nuttchai.app/api/v1/search?offset=1087&limit=19628&isHiddenRequired=true,1669,0,1122
1682258055613,1861,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-85,text,true,,125915,321,2,2,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16382&limit=458,1766,0,118
1682258057215,355,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-88,text,true,,21298,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=44521&limit=77&isHiddenRequired=true,322,0,117
1682258057748,363,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-89,text,true,,26587,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=16292&limit=97&isHiddenRequired=true,327,0,121
1682258058281,309,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-90,text,true,,9871,179,1,1,https://rcie.nuttchai.app/api/v1/search?offset=10783&limit=33&isHiddenRequired=true,276,0,115
1682258059347,323,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-92,text,true,,8297,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=31833&limit=29&isHiddenRequired=true,323,0,116
1682258059881,328,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-93,text,true,,4377,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=19718&limit=14&isHiddenRequired=true,328,0,121
1682258058814,1549,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-91,text,true,,5030928,181,1,1,https://rcie.nuttchai.app/api/v1/search?offset=8864&limit=18091&isHiddenRequired=true,523,0,116
1682258060415,283,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-94,text,true,,18117,178,1,1,https://rcie.nuttchai.app/api/v1/search?offset=6053&limit=65&isHiddenRequired=true,242,0,114
1682258060947,304,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-95,text,true,,19507,178,1,1,https://rcie.nuttchai.app/api/v1/search?offset=3783&limit=70&isHiddenRequired=true,271,0,114
1682258062013,334,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-97,text,true,,8884,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=39028&limit=31&isHiddenRequired=true,302,0,112
1682258061480,1864,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-96,text,true,,4975120,181,3,3,https://rcie.nuttchai.app/api/v1/search?offset=5784&limit=17943&isHiddenRequired=true,456,0,112
1682258062547,2286,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-98,text,true,,5335298,182,5,5,https://rcie.nuttchai.app/api/v1/search?offset=17516&limit=19191&isHiddenRequired=true,465,0,112
1682258063080,2226,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-99,text,true,,138766,325,5,5,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=41385&limit=496,2128,0,112
1682258064148,1316,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-101,text,true,,4571520,181,4,4,https://rcie.nuttchai.app/api/v1/search?offset=6945&limit=16476&isHiddenRequired=true,504,0,116
1682258065216,428,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-103,text,true,,21003,179,3,3,https://rcie.nuttchai.app/api/v1/search?offset=25847&limit=74&isHiddenRequired=true,395,0,116
1682258063614,2147,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-100,text,true,,5491459,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=13114&limit=19767&isHiddenRequired=true,582,0,113
1682258066282,642,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-105,text,true,,26566,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=23824&limit=94&isHiddenRequired=true,608,0,116
1682258064682,2703,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-102,text,true,,214915,316,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=8579&limit=792,2566,0,117
1682258066815,1669,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-106,text,true,,85705,324,5,5,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=18451&limit=307,1545,0,109
1682258065748,2853,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-104,text,true,,218349,333,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=20392&limit=762,2717,0,120
1682258067350,2012,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-107,text,true,,5216918,182,4,4,https://rcie.nuttchai.app/api/v1/search?offset=16140&limit=18772&isHiddenRequired=true,665,0,119
1682258067883,1527,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-108,text,true,,82641,329,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=9177&limit=291,1455,0,122
1682258068416,1722,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-109,text,true,,90601,320,4,4,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=28267&limit=329,1656,0,116
1682258069483,849,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-111,text,true,,45327,323,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=33583&limit=163,785,0,109
1682258068950,1726,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-110,text,true,,5088916,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=22004&limit=18272&isHiddenRequired=true,601,0,122
1682258071091,1696,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-114,text,true,,4216298,182,6,6,https://rcie.nuttchai.app/api/v1/search?offset=22215&limit=15136&isHiddenRequired=true,710,0,115
1682258071627,1174,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-115,text,true,,36961,326,5,5,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=16784&limit=131,1139,0,153
1682258072159,675,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-116,text,true,,17674,179,4,4,https://rcie.nuttchai.app/api/v1/search?offset=34591&limit=63&isHiddenRequired=true,645,0,114
1682258070557,2481,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-113,text,true,,150591,330,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=30772&limit=528,2379,0,114
1682258070018,3672,Update Product - CPU - H | MEM - L,200,OK,[Thread Group] Thread 1 1-112,text,true,,266687,333,3,3,https://rcie.nuttchai.app/api/v1/admin/product/bulk?offset=19495&limit=932,3515,0,112
1682258072691,1472,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-117,text,true,,4467770,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=28409&limit=16030&isHiddenRequired=true,561,0,113
1682258074292,645,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-120,text,true,,28132,178,4,4,https://rcie.nuttchai.app/api/v1/search?offset=150&limit=100&isHiddenRequired=true,200,0,113
1682258073758,1566,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-119,text,true,,4676518,181,3,3,https://rcie.nuttchai.app/api/v1/search?offset=8043&limit=16809&isHiddenRequired=true,487,0,122
1682258075359,353,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-122,text,true,,12618,179,3,3,https://rcie.nuttchai.app/api/v1/search?offset=31305&limit=44&isHiddenRequired=true,321,0,116
1682258073225,2720,Large Search Product - CPU - L | MEM - H,200,OK,[Thread Group] Thread 1 1-118,text,true,,4823480,182,3,3,https://rcie.nuttchai.app/api/v1/search?offset=11479&limit=17351&isHiddenRequired=true,495,0,115
1682258075893,389,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-123,text,true,,14407,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=46272&limit=51&isHiddenRequired=true,355,0,128
1682258076425,343,Small Search Product - CPU - L | MEM - L,200,OK,[Thread Group] Thread 1 1-124,text,true,,15310,179,2,2,https://rcie.nuttchai.app/api/v1/search?offset=37230&limit=54&isHiddenRequired=true,309,0,117
