"time","timestamp [ms]","cpu_usage [ratios]","memory_usage [ratios]","bandwidth_inbound [MB/s]","bandwidth_outbound [MB/s]","tps [req/s]","tps_error [req/s]","response_time [ms]","status"
"2023-05-25 18:13:15","1685013195000","0.01","0.374","5.63","4.91","0.236","0","136","0"
"2023-05-25 18:13:20","1685013200000","0.01","0.374","5.59","4.85","0.236","0","137","0"
"2023-05-25 18:13:25","1685013205000","0.01","0.374","5.6","4.88","0.218","0","73.4","0"
"2023-05-25 18:13:30","1685013210000","0.004","0.374","5.6","4.88","0.218","0","72.7","0"
"2023-05-25 18:13:35","1685013215000","0.252","0.39399999999999996","10500","9030","0.455","0","730","0"
"2023-05-25 18:13:40","1685013220000","0.218","0.392","14300","12200","0.618","0","672","0"
"2023-05-25 18:13:45","1685013225000","0.23","0.37799999999999995","3800","3390","0.818","0","735","0"
"2023-05-25 18:13:50","1685013230000","0.154","0.379","10200","8720","0.982","0","656","0"
"2023-05-25 18:13:55","1685013235000","0.22","0.379","3260","2860","1.11","0","698","0"
"2023-05-25 18:14:00","1685013240000","0.29","0.38299999999999995","8970","7820","1.31","0","766","0"
"2023-05-25 18:14:05","1685013245000","0.284","0.381","5020","4780","1.49","0","802","0"
"2023-05-25 18:14:10","1685013250000","0.258","0.376","7180","5860","1.65","0","790","0"
"2023-05-25 18:14:15","1685013255000","0.11","0.376","3050","2640","1.84","0","754","0"
"2023-05-25 18:14:20","1685013260000","0.27399999999999997","0.377","20300","17500","2.02","0","722","0"
"2023-05-25 18:14:25","1685013265000","0.15","0.377","8020","6670","2.18","0","701","0"
"2023-05-25 18:14:30","1685013270000","0.316","0.377","15500","13400","2.11","0","652","0"
"2023-05-25 18:14:35","1685013275000","0.242","0.379","8460","7210","2.11","0","648","0"
"2023-05-25 18:14:40","1685013280000","0.248","0.379","12800","11000","2.05","0","634","0"
"2023-05-25 18:14:45","1685013285000","0.262","0.377","8350","7270","2.07","0","695","0"
"2023-05-25 18:14:50","1685013290000","0.306","0.379","8970","7700","2.13","0","671","0"
"2023-05-25 18:14:55","1685013295000","0.142","0.379","7900","7290","2.09","0","596","0"
"2023-05-25 18:15:00","1685013300000","0.19","0.379","14600","12000","2.05","0","553","0"
"2023-05-25 18:15:05","1685013305000","0.37200000000000005","0.379","12000","10300","2.07","0","606","0"
"2023-05-25 18:15:10","1685013310000","0.29","0.379","7770","6750","2.05","0","661","0"
"2023-05-25 18:15:15","1685013315000","0.294","0.377","9230","8020","2.04","0","726","0"
"2023-05-25 18:15:20","1685013320000","0.28800000000000003","0.377","9110","8550","2.07","0","750","0"
"2023-05-25 18:15:25","1685013325000","0.22","0.381","12700","10200","2.07","0","732","0"
"2023-05-25 18:15:30","1685013330000","0.24","0.379","14300","12200","2.04","0","731","0"
"2023-05-25 18:15:35","1685013335000","0.198","0.379","5450","4700","2.09","0","716","0"
"2023-05-25 18:15:40","1685013340000","0.24600000000000002","0.379","11200","9630","2.07","0","714","0"
"2023-05-25 18:15:45","1685013345000","0.318","0.377","3560","3500","2.07","0","771","0"
"2023-05-25 18:15:50","1685013350000","0.3","0.381","8920","7480","2.05","0","822","0"
"2023-05-25 18:15:55","1685013355000","0.28800000000000003","0.381","8080","6960","2.11","0","832","0"
"2023-05-25 18:16:00","1685013360000","0.172","0.381","8010","6920","2.05","0","778","0"
"2023-05-25 18:16:05","1685013365000","0.304","0.381","13700","11800","2.11","0","755","0"
"2023-05-25 18:16:10","1685013370000","0.23800000000000002","0.381","13600","11600","2.05","0","710","0"
"2023-05-25 18:16:15","1685013375000","0.31","0.381","8680","7580","2.05","0","746","0"
"2023-05-25 18:16:20","1685013380000","0.28600000000000003","0.381","1840","1780","2","0","815","0"
"2023-05-25 18:16:25","1685013385000","0.198","0.381","3380","2960","1.98","0","849","0"
"2023-05-25 18:16:30","1685013390000","0.18","0.381","5620","4900","1.87","0","868","0"
"2023-05-25 18:16:35","1685013395000","0.28","0.381","3850","3460","1.8","0","905","0"
"2023-05-25 18:16:40","1685013400000","0.28800000000000003","0.381","8420","7330","1.78","0","879","0"
"2023-05-25 18:16:45","1685013405000","0.142","0.381","5630","4760","1.71","0","872","0"
"2023-05-25 18:16:50","1685013410000","0.292","0.381","9160","7970","1.65","0","911","0"
"2023-05-25 18:16:55","1685013415000","0.114","0.381","3010","2540","1.64","0","890","0"
"2023-05-25 18:17:00","1685013420000","0.152","0.381","6150","5990","1.55","0","877","0"
"2023-05-25 18:17:05","1685013425000","0.24","0.381","12100","10000","1.51","0","919","0"
"2023-05-25 18:17:10","1685013430000","0.20600000000000002","0.381","6520","5230","1.42","0","882","0"
"2023-05-25 18:17:15","1685013435000","0.20199999999999999","0.381","3300","2940","1.42","0","814","0"
"2023-05-25 18:17:20","1685013440000","0.154","0.381","3930","4200","1.42","0","815","0"
"2023-05-25 18:17:25","1685013445000","0.218","0.381","9940","7790","1.42","0","816","0"
"2023-05-25 18:17:30","1685013450000","0.212","0.381","3400","3020","1.47","0","791","0"
"2023-05-25 18:17:35","1685013455000","0.20800000000000002","0.381","1140","1160","1.42","0","803","0"
"2023-05-25 18:17:40","1685013460000","0.174","0.379","10300","8730","1.45","0","783","0"
"2023-05-25 18:17:45","1685013465000","0.22","0.379","1190","1180","1.42","0","776","0"
"2023-05-25 18:17:50","1685013470000","0.122","0.379","3310","2850","1.44","0","798","0"
"2023-05-25 18:17:55","1685013475000","0.172","0.379","3480","3050","1.42","0","822","0"
"2023-05-25 18:18:00","1685013480000","0.136","0.379","5260","4510","1.45","0","779","0"
"2023-05-25 18:18:05","1685013485000","0.092","0.379","4950","4240","1.45","0","750","0"
"2023-05-25 18:18:10","1685013490000","0.22399999999999998","0.379","7760","6930","1.45","0","735","0"
"2023-05-25 18:18:15","1685013495000","0.184","0.379","4030.0000000000005","3300","1.47","0","735","0"
"2023-05-25 18:18:20","1685013500000","0.128","0.379","726","739","1.47","0","749","0"
"2023-05-25 18:18:25","1685013505000","0.25","0.379","6800","6090","1.44","0","723","0"
"2023-05-25 18:18:30","1685013510000","0.256","0.379","9420","8410","1.45","0","696","0"
"2023-05-25 18:18:35","1685013515000","0.152","0.379","4370","3260","1.47","0","709","0"
"2023-05-25 18:18:40","1685013520000","0.11800000000000001","0.381","5390","4600","1.47","0","662","0"
"2023-05-25 18:18:45","1685013525000","0.114","0.381","5840","5010","1.45","0","654","0"
"2023-05-25 18:18:50","1685013530000","0.228","0.381","8550","7360","1.44","0","646","0"
"2023-05-25 18:18:55","1685013535000","0.25","0.381","7350","6860","1.45","0","674","0"
"2023-05-25 18:19:00","1685013540000","0.17800000000000002","0.381","5230","4050","1.45","0","722","0"
"2023-05-25 18:19:05","1685013545000","0.198","0.381","6360","5490","1.45","0","711","0"
"2023-05-25 18:19:10","1685013550000","0.18","0.381","12000","10300","1.44","0","674","0"
"2023-05-25 18:19:15","1685013555000","0.11599999999999999","0.381","9960","8400","1.47","0","613","0"
"2023-05-25 18:19:20","1685013560000","0.094","0.377","5180","4430","1.47","0","564","0"
"2023-05-25 18:19:25","1685013565000","0.132","0.377","7230","6180","1.45","0","532","0"
"2023-05-25 18:19:30","1685013570000","0.2","0.377","3300","2900","1.42","0","518","0"
"2023-05-25 18:19:35","1685013575000","0.166","0.377","7530","6430","1.45","0","522","0"
"2023-05-25 18:19:40","1685013580000","0.062","0.377","2590","2220","1.45","0","515","0"
"2023-05-25 18:19:45","1685013585000","0.102","0.377","5990","5120","1.45","0","499","0"
"2023-05-25 18:19:50","1685013590000","0.27399999999999997","0.379","6000","5250","1.45","0","517","0"
"2023-05-25 18:19:55","1685013595000","0.198","0.379","5290","4790","1.47","0","470","0"
"2023-05-25 18:20:00","1685013600000","0.07200000000000001","0.379","5960","4820","1.45","0","427","0"
"2023-05-25 18:20:05","1685013605000","0.222","0.38299999999999995","7890","6800","1.42","0","470","0"
"2023-05-25 18:20:10","1685013610000","0.314","0.38299999999999995","8230","7070","1.44","0","555","0"
"2023-05-25 18:20:15","1685013615000","0.172","0.38299999999999995","5630","4890","1.42","0","608","0"
"2023-05-25 18:20:20","1685013620000","0.298","0.38299999999999995","6530","5690","1.4","0","665","0"
"2023-05-25 18:20:25","1685013625000","0.29","0.381","9120","7860","1.47","0","711","0"
"2023-05-25 18:20:30","1685013630000","0.136","0.381","8260","7070","1.42","0","725","0"
"2023-05-25 18:20:35","1685013635000","0.16","0.385","5360","4600","1.45","0","741","0"
"2023-05-25 18:20:40","1685013640000","0.23800000000000002","0.381","3010","2690","1.45","0","787","0"
"2023-05-25 18:20:45","1685013645000","0.32","0.381","6330","5510","1.42","0","796","0"
"2023-05-25 18:20:50","1685013650000","0.27","0.381","6260","5410","1.44","0","842","0"
"2023-05-25 18:20:55","1685013655000","0.146","0.381","5690","4870","1.45","0","846","0"
"2023-05-25 18:21:00","1685013660000","0.162","0.381","5710","4940","1.47","0","827","0"
"2023-05-25 18:21:05","1685013665000","0.106","0.381","5140","4360","1.38","0","777","0"
"2023-05-25 18:21:10","1685013670000","0.008","0.381","25.4","21.9","1.31","0","744","0"
"2023-05-25 18:21:15","1685013675000","0.044000000000000004","0.381","2900","2470","1.25","0","680","0"
"2023-05-25 18:21:20","1685013680000","0.012","0.381","21.8","19","1.13","0","609","0"
"2023-05-25 18:21:25","1685013685000","0.042","0.381","2350","2000","1.07","0","595","0"
"2023-05-25 18:21:30","1685013690000","0.06","0.381","2740","2350","0.964","0","594","0"
"2023-05-25 18:21:35","1685013695000","0.07","0.381","5180","4400","0.909","0","520","0"
"2023-05-25 18:21:40","1685013700000","0.034","0.381","140","135","0.836","0","438","0"
"2023-05-25 18:21:45","1685013705000","0.092","0.381","418","404","0.727","0","383","0"
"2023-05-25 18:21:50","1685013710000","0.01","0.381","26.1","22.6","0.636","0","364","0"
"2023-05-25 18:21:55","1685013715000","0.062","0.381","219","212","0.564","0","316","0"
"2023-05-25 18:22:00","1685013720000","0.10800000000000001","0.381","471","455","0.564","0","371","0"
"2023-05-25 18:22:05","1685013725000","0.01","0.381","20.2","17.6","0.564","0","372","0"
"2023-05-25 18:22:10","1685013730000","0.11800000000000001","0.381","443","427","0.564","0","433","0"
"2023-05-25 18:22:15","1685013735000","0.1","0.381","433","420","0.564","0","502","0"
"2023-05-25 18:22:20","1685013740000","0.01","0.381","17","14.9","0.564","0","497","0"
"2023-05-25 18:22:25","1685013745000","0.027999999999999997","0.381","96.9","93.3","0.564","0","474","0"
"2023-05-25 18:22:30","1685013750000","0.10800000000000001","0.381","2900","2500","0.564","0","514","0"
"2023-05-25 18:22:35","1685013755000","0.032","0.381","2200","1870","0.564","0","489","0"
"2023-05-25 18:22:40","1685013760000","0.064","0.381","2470","2120","0.564","0","445","0"
"2023-05-25 18:22:45","1685013765000","0.012","0.381","56","80.3","0.545","0","456","0"
"2023-05-25 18:22:50","1685013770000","0.11800000000000001","0.381","2960","2540","0.582","0","467","0"
"2023-05-25 18:22:55","1685013775000","0.006","0.381","20.9","18.1","0.564","0","403","0"
"2023-05-25 18:23:00","1685013780000","0.034","0.381","2430","2070","0.582","0","401","0"
"2023-05-25 18:23:05","1685013785000","0.04","0.381","2460","2090","0.564","0","347","0"
"2023-05-25 18:23:10","1685013790000","0.055999999999999994","0.381","194","221","0.564","0","355","0"
"2023-05-25 18:23:15","1685013795000","0.076","0.381","341","297","0.564","0","346","0"
"2023-05-25 18:23:20","1685013800000","0.04","0.381","2680","2280","0.545","0","355","0"
"2023-05-25 18:23:25","1685013805000","0.17600000000000002","0.381","701","678","0.564","0","415","0"
"2023-05-25 18:23:30","1685013810000","0.076","0.381","5630","4790","0.564","0","422","0"
"2023-05-25 18:23:35","1685013815000","0.126","0.381","2990","2580","0.564","0","461","0"
"2023-05-25 18:23:40","1685013820000","0.006","0.381","28.4","24.6","0.582","0","451","0"
"2023-05-25 18:23:45","1685013825000","0.01","0.381","10.2","8.85","0.564","0","402","0"
"2023-05-25 18:23:50","1685013830000","0.044000000000000004","0.381","2560","2180","0.564","0","399","0"
"2023-05-25 18:23:55","1685013835000","0.076","0.381","237","271","0.564","0","471","0"
"2023-05-25 18:24:00","1685013840000","0.096","0.381","439","421","0.564","0","534","0"
"2023-05-25 18:24:05","1685013845000","0.124","0.381","4390","4080","0.564","0","472","0"
"2023-05-25 18:24:10","1685013850000","0.06","0.385","1230","717","0.564","0","510","0"
"2023-05-25 18:24:15","1685013855000","0.102","0.385","1440","1680","0.582","0","542","0"
"2023-05-25 18:24:20","1685013860000","0.006","0.385","1180","594","0.527","0","459","0"
"2023-05-25 18:24:25","1685013865000","0.078","0.385","292","282","0.527","0","498","0"
"2023-05-25 18:24:30","1685013870000","0.008","0.385","10.7","9.26","0.509","0","444","0"
"2023-05-25 18:24:35","1685013875000","0.036000000000000004","0.385","2730","2320","0.491","0","463","0"
"2023-05-25 18:24:40","1685013880000","0.042","0.385","1240","1600","0.473","0","476","0"
"2023-05-25 18:24:45","1685013885000","0.008","0.385","1580","792","0.455","0","501","0"
"2023-05-25 18:24:50","1685013890000","0.04","0.385","2780","2370","0.418","0","424","0"
"2023-05-25 18:24:55","1685013895000","0.036000000000000004","0.385","2550","2170","0.418","0","339","0"
"2023-05-25 18:25:00","1685013900000","0.008","0.385","17.2","14.8","0.4","0","327","0"
"2023-05-25 18:25:05","1685013905000","0.008","0.385","19.5","16.8","0.382","0","279","0"
"2023-05-25 18:25:10","1685013910000","0.008","0.385","5.56","4.83","0.364","0","237","0"
"2023-05-25 18:25:15","1685013915000","0.04","0.38299999999999995","143","139","0.364","0","237","0"
"2023-05-25 18:25:20","1685013920000","0.036000000000000004","0.38299999999999995","2720","2310","0.364","0","180","0"
"2023-05-25 18:25:25","1685013925000","0.034","0.38299999999999995","2650","2260","0.364","0","191","0"
"2023-05-25 18:25:30","1685013930000","0.07200000000000001","0.38299999999999995","158","155","0.364","0","251","0"
"2023-05-25 18:25:35","1685013935000","0.042","0.38299999999999995","181","150","0.345","0","241","0"
"2023-05-25 18:25:40","1685013940000","0.124","0.38299999999999995","460","447","0.345","0","340","0"
"2023-05-25 18:25:45","1685013945000","0.128","0.381","436","424","0.364","0","441","0"
"2023-05-25 18:25:50","1685013950000","0.054000000000000006","0.381","133","129","0.364","0","458","0"
"2023-05-25 18:25:55","1685013955000","0.06","0.381","144","161","0.364","0","516","0"
"2023-05-25 18:26:00","1685013960000","0.026000000000000002","0.381","99.4","73.8","0.364","0","512","0"
"2023-05-25 18:26:05","1685013965000","0.008","0.381","8.13","7.1","0.345","0","495","0"
"2023-05-25 18:26:10","1685013970000","0.12","0.381","434","423","0.364","0","598","0"
"2023-05-25 18:26:15","1685013975000","0.044000000000000004","0.381","2790","2380","0.364","0","600","0"
"2023-05-25 18:26:20","1685013980000","0.034","0.381","2440","2070","0.364","0","599","0"
"2023-05-25 18:26:25","1685013985000","0.012","0.381","6.04","5.82","0.364","0","526","0"
"2023-05-25 18:26:30","1685013990000","0.006","0.381","14.9","12.8","0.364","0","526","0"
"2023-05-25 18:26:35","1685013995000","0.05","0.381","213","206","0.364","0","465","0"
"2023-05-25 18:26:40","1685014000000","0.04","0.381","2500","2120","0.364","0","366","0"
"2023-05-25 18:26:45","1685014005000","0.06","0.381","199","226","0.364","0","419","0"
"2023-05-25 18:26:50","1685014010000","0.042","0.381","543","883","0.364","0","372","0"
"2023-05-25 18:26:55","1685014015000","0.027999999999999997","0.381","2410","1620","0.345","0","383","0"
"2023-05-25 18:27:00","1685014020000","0.084","0.381","409","396","0.364","0","470","0"
"2023-05-25 18:27:05","1685014025000","0.036000000000000004","0.381","2490","2110","0.364","0","361","0"
"2023-05-25 18:27:10","1685014030000","0.05","0.381","180","174","0.364","0","392","0"
"2023-05-25 18:27:15","1685014035000","0.038","0.381","1520","1660","0.382","0","377","0"
"2023-05-25 18:27:20","1685014040000","0.17800000000000002","0.381","4200","3300","0.436","0","561","0"
"2023-05-25 18:27:25","1685014045000","0.14800000000000002","0.381","7860","6700","0.564","0","530","0"
"2023-05-25 18:27:30","1685014050000","0.064","0.381","4750","4059.9999999999995","0.636","0","519","0"
"2023-05-25 18:27:35","1685014055000","0.222","0.375","8189.999999999999","7040","0.709","0","540","0"
"2023-05-25 18:27:40","1685014060000","0.172","0.375","5960","5110","0.8","0","529","0"
"2023-05-25 18:27:45","1685014065000","0.034","0.375","136","160","0.855","0","541","0"
"2023-05-25 18:27:50","1685014070000","0.34600000000000003","0.375","3770","3340","0.964","0","630","0"
"2023-05-25 18:27:55","1685014075000","0.16399999999999998","0.377","5980","5140","1.07","0","587","0"
"2023-05-25 18:28:00","1685014080000","0.1","0.377","2760","2390","1.13","0","618","0"
"2023-05-25 18:28:05","1685014085000","0.128","0.377","5020","4330","1.22","0","612","0"
"2023-05-25 18:28:10","1685014090000","0.23399999999999999","0.377","5750","4980","1.27","0","645","0"
"2023-05-25 18:28:15","1685014095000","0.228","0.374","2490","2600","1.29","0","649","0"
"2023-05-25 18:28:20","1685014100000","0.28","0.375","4390","3500","1.25","0","708","0"
"2023-05-25 18:28:25","1685014105000","0.23199999999999998","0.374","5520","4790","1.27","0","738","0"
"2023-05-25 18:28:30","1685014110000","0.16399999999999998","0.374","5930","5060","1.29","0","739","0"
"2023-05-25 18:28:35","1685014115000","0.2","0.379","3420","3010","1.29","0","766","0"
"2023-05-25 18:28:40","1685014120000","0.23399999999999999","0.376","3420","2990","1.31","0","793","0"
"2023-05-25 18:28:45","1685014125000","0.302","0.376","5840","5180","1.31","0","827","0"
"2023-05-25 18:28:50","1685014130000","0.21600000000000003","0.376","8260","7080","1.27","0","856","0"
"2023-05-25 18:28:55","1685014135000","0.23600000000000002","0.374","8870","7610","1.33","0","836","0"
"2023-05-25 18:29:00","1685014140000","0.126","0.374","5620","4790","1.31","0","819","0"
"2023-05-25 18:29:05","1685014145000","0.20600000000000002","0.374","5720","4960","1.31","0","817","0"
"2023-05-25 18:29:10","1685014150000","0.212","0.374","3530","3090","1.33","0","790","0"
"2023-05-25 18:29:15","1685014155000","0.114","0.374","2720","2350","1.33","0","742","0"
"2023-05-25 18:29:20","1685014160000","0.152","0.374","2770","2420","1.31","0","746","0"
"2023-05-25 18:29:25","1685014165000","0.252","0.37200000000000005","13600","11600","1.33","0","740","0"
"2023-05-25 18:29:30","1685014170000","0.126","0.376","2770","2370","1.31","0","709","0"
"2023-05-25 18:29:35","1685014175000","0.10800000000000001","0.376","7050","6030","1.27","0","665","0"
"2023-05-25 18:29:40","1685014180000","0.2","0.37799999999999995","3240","2850","1.31","0","609","0"
"2023-05-25 18:29:45","1685014185000","0.044000000000000004","0.37799999999999995","2800","2380","1.31","0","571","0"
"2023-05-25 18:29:50","1685014190000","0.184","0.37799999999999995","5210","4500","1.27","0","570","0"
"2023-05-25 18:29:55","1685014195000","0.23","0.374","6210","5400","1.29","0","625","0"
"2023-05-25 18:30:00","1685014200000","0.114","0.374","664","684","1.31","0","634","0"
"2023-05-25 18:30:05","1685014205000","0.126","0.374","5150","4370","1.27","0","604","0"
"2023-05-25 18:30:10","1685014210000","0.3","0.374","5710","4960","1.31","0","666","0"
"2023-05-25 18:30:15","1685014215000","0.21","0.374","6140","5270","1.29","0","649","0"
"2023-05-25 18:30:20","1685014220000","0.188","0.374","5850","5050","1.29","0","669","0"
"2023-05-25 18:30:25","1685014225000","0.12","0.374","7920","6770","1.27","0","671","0"
"2023-05-25 18:30:30","1685014230000","0.26","0.374","5790","5040","1.35","0","715","0"
"2023-05-25 18:30:35","1685014235000","0.188","0.374","5730","4970","1.29","0","704","0"
"2023-05-25 18:30:40","1685014240000","0.188","0.374","5940","5140","1.29","0","771","0"
"2023-05-25 18:30:45","1685014245000","0.14","0.374","3340","2900","1.33","0","740","0"
"2023-05-25 18:30:50","1685014250000","0.12","0.37799999999999995","5430","4620","1.31","0","688","0"
"2023-05-25 18:30:55","1685014255000","0.124","0.37799999999999995","7680","6560","1.31","0","637","0"
"2023-05-25 18:31:00","1685014260000","0.07200000000000001","0.37799999999999995","5130","4360","1.33","0","622","0"
"2023-05-25 18:31:05","1685014265000","0.262","0.376","11000","9440","1.29","0","584","0"
"2023-05-25 18:31:10","1685014270000","0.17","0.376","5610","5040","1.33","0","570","0"
"2023-05-25 18:31:15","1685014275000","0.11199999999999999","0.376","7040","5770","1.31","0","531","0"
"2023-05-25 18:31:20","1685014280000","0.156","0.374","8460","7730","1.42","0","503","0"
"2023-05-25 18:31:25","1685014285000","0.28600000000000003","0.374","6600","5370","1.45","0","614","0"
"2023-05-25 18:31:30","1685014290000","0.48","0.379","16900","14500","1.64","0","855","0"
"2023-05-25 18:31:35","1685014295000","0.36","0.377","9470","8240","1.85","0","962","0"
"2023-05-25 18:31:40","1685014300000","0.466","0.377","18300","16400","1.98","0","1010","0"
"2023-05-25 18:31:45","1685014305000","0.452","0.37799999999999995","14800","12400","2.15","0","1070","0"
"2023-05-25 18:31:50","1685014310000","0.39799999999999996","0.376","17400","14700","2.33","0","1080","0"
"2023-05-25 18:31:55","1685014315000","0.39","0.376","23600","20100","2.38","0","1120","0"
"2023-05-25 18:32:00","1685014320000","0.382","0.384","6590","5940","2.53","0","1250","0"
"2023-05-25 18:32:05","1685014325000","0.38","0.379","9250","7920","2.71","0","1400","0"
"2023-05-25 18:32:10","1685014330000","0.386","0.377","6340","5660","2.87","0","1500","0"
"2023-05-25 18:32:15","1685014335000","0.408","0.376","9200","8020","2.89","0","1590","0"
"2023-05-25 18:32:20","1685014340000","0.392","0.387","11400","9850","3.05","0","1640","0"
"2023-05-25 18:32:25","1685014345000","0.488","0.373","11500","10000","2.95","0","1620","0"
"2023-05-25 18:32:30","1685014350000","0.5","0.375","14200","12300","2.84","0","1710","0"
"2023-05-25 18:32:35","1685014355000","0.44","0.379","16900","14500","2.95","0","1900","0"
"2023-05-25 18:32:40","1685014360000","0.47","0.379","25900","22400","2.98","0","1900","0"
"2023-05-25 18:32:45","1685014365000","0.34600000000000003","0.377","14600","12300","2.96","0","1920","0"
"2023-05-25 18:32:50","1685014370000","0.396","0.377","16400","14100","3.04","0","1900","0"
"2023-05-25 18:32:55","1685014375000","0.504","0.384","23500","20300","3","0","1870","0"
"2023-05-25 18:33:00","1685014380000","0.452","0.384","12600","11100","3.04","0","1800","0"
"2023-05-25 18:33:05","1685014385000","0.45399999999999996","0.384","14400","13100","3.02","0","1750","0"
"2023-05-25 18:33:10","1685014390000","0.406","0.384","17300","14000","3.05","0","1700","0"
"2023-05-25 18:33:15","1685014395000","0.326","0.39399999999999996","19800","17600","3.02","0","1570","0"
"2023-05-25 18:33:20","1685014400000","0.34","0.384","16600","13600","3.07","0","1500","0"
"2023-05-25 18:33:25","1685014405000","0.392","0.382","14600","13500","3.07","0","1420","0"
"2023-05-25 18:33:30","1685014410000","0.37","0.382","12900","11200","2.89","0","1320","0"
"2023-05-25 18:33:35","1685014415000","0.45799999999999996","0.379","18900","15500","3","0","1530","0"
"2023-05-25 18:33:40","1685014420000","0.312","0.379","4650","4130","2.93","0","1610","0"
"2023-05-25 18:33:45","1685014425000","0.408","0.379","13200","11900","3.04","0","1670","0"
"2023-05-25 18:33:50","1685014430000","0.406","0.379","17800","14900","3.04","0","1640","0"
"2023-05-25 18:33:55","1685014435000","0.38799999999999996","0.395","18300","15900","3.05","0","1550","0"
"2023-05-25 18:34:00","1685014440000","0.214","0.385","10700","8910","2.89","0","1530","0"
"2023-05-25 18:34:05","1685014445000","0.036000000000000004","0.385","1330","1710","2.8","0","1500","0"
"2023-05-25 18:34:10","1685014450000","0.134","0.385","9550","7610","2.64","0","1520","0"
"2023-05-25 18:34:15","1685014455000","0.21600000000000003","0.385","1380","1370","2.58","0","1540","0"
"2023-05-25 18:34:20","1685014460000","0.312","0.385","8930","7740","2.56","0","1490","0"
"2023-05-25 18:34:25","1685014465000","0.214","0.385","1170","1130","2.55","0","1380","0"
"2023-05-25 18:34:30","1685014470000","0.36","0.381","4010","3620","2.33","0","1090","0"
"2023-05-25 18:34:35","1685014475000","0.192","0.381","7970","6840","2.27","0","979","0"
"2023-05-25 18:34:40","1685014480000","0.166","0.389","5070","4340","2.11","0","807","0"
"2023-05-25 18:34:45","1685014485000","0.26","0.382","14800","13000","2.09","0","716","0"
"2023-05-25 18:34:50","1685014490000","0.20600000000000002","0.382","13700","11700","1.91","0","656","0"
"2023-05-25 18:34:55","1685014495000","0.10400000000000001","0.382","6430","5170","1.98","0","609","0"
"2023-05-25 18:35:00","1685014500000","0.16399999999999998","0.382","3350","2930","2.02","0","649","0"
"2023-05-25 18:35:05","1685014505000","0.17","0.382","10600","9070","2.02","0","644","0"
"2023-05-25 18:35:10","1685014510000","0.268","0.379","6310","5440","2.04","0","620","0"
"2023-05-25 18:35:15","1685014515000","0.11","0.379","5330","4570","2.02","0","576","0"
"2023-05-25 18:35:20","1685014520000","0.228","0.38","13500","11500","2.05","0","532","0"
"2023-05-25 18:35:25","1685014525000","0.192","0.38","11000","9520","2.02","0","474","0"
"2023-05-25 18:35:30","1685014530000","0.18600000000000003","0.38799999999999996","10800","9100","2.04","0","479","0"
"2023-05-25 18:35:35","1685014535000","0.15","0.38799999999999996","3500","3080","2","0","483","0"
"2023-05-25 18:35:40","1685014540000","0.32","0.38799999999999996","3980","3630","2.02","0","553","0"
"2023-05-25 18:35:45","1685014545000","0.24","0.386","5970","5180","2.02","0","576","0"
"2023-05-25 18:35:50","1685014550000","0.294","0.386","11000","9530","2.02","0","648","0"
"2023-05-25 18:35:55","1685014555000","0.294","0.386","6810","6000","2","0","675","0"
"2023-05-25 18:36:00","1685014560000","0.24","0.386","8600","7430","2.05","0","697","0"
"2023-05-25 18:36:05","1685014565000","0.258","0.38299999999999995","5860","5190","2.02","0","733","0"
"2023-05-25 18:36:10","1685014570000","0.304","0.381","8890","7630","2.05","0","780","0"
"2023-05-25 18:36:15","1685014575000","0.268","0.381","9640","8430","2.04","0","813","0"
"2023-05-25 18:36:20","1685014580000","0.27","0.381","9700","8860","2.04","0","837","0"
"2023-05-25 18:36:25","1685014585000","0.29600000000000004","0.374","13100","10600","2.05","0","852","0"
"2023-05-25 18:36:30","1685014590000","0.252","0.37799999999999995","11500","9880","2.09","0","865","0"
"2023-05-25 18:36:35","1685014595000","0.254","0.376","13600","11700","2.04","0","816","0"
"2023-05-25 18:36:40","1685014600000","0.21600000000000003","0.38","6720","5850","2.04","0","834","0"
"2023-05-25 18:36:45","1685014605000","0.298","0.38","8810","7650","2.05","0","810","0"
"2023-05-25 18:36:50","1685014610000","0.182","0.38","6480","5560","2.07","0","765","0"
"2023-05-25 18:36:55","1685014615000","0.21","0.38","8500","7440","2.02","0","786","0"
"2023-05-25 18:37:00","1685014620000","0.324","0.38","9820","8490","2.09","0","786","0"
"2023-05-25 18:37:05","1685014625000","0.204","0.38","8950","7670","1.98","0","758","0"
"2023-05-25 18:37:10","1685014630000","0.304","0.38","7260","6940","2.04","0","790","0"
"2023-05-25 18:37:15","1685014635000","0.12","0.38","9100","7440","1.98","0","767","0"
"2023-05-25 18:37:20","1685014640000","0.226","0.38799999999999996","7790","7040","2","0","769","0"
"2023-05-25 18:37:25","1685014645000","0.276","0.379","13400","10900","2.04","0","769","0"
"2023-05-25 18:37:30","1685014650000","0.222","0.38","6090","5260","2.13","0","766","0"
"2023-05-25 18:37:35","1685014655000","0.3","0.376","11800","10700","2.16","0","757","0"
"2023-05-25 18:37:40","1685014660000","0.37799999999999995","0.376","16300","14100","2.18","0","794","0"
"2023-05-25 18:37:45","1685014665000","0.24600000000000002","0.376","14700","12000","2.2","0","802","0"
"2023-05-25 18:37:50","1685014670000","0.45399999999999996","0.385","19300","16600","2.29","0","849","0"
"2023-05-25 18:37:55","1685014675000","0.35","0.385","18800","16000","2.25","0","803","0"
