"Time","response_time"
2023-09-08 03:41:10,2.55 s
2023-09-08 03:41:15,883 ms
2023-09-08 03:41:20,1.01 s
2023-09-08 03:41:25,2.82 s
2023-09-08 03:41:30,3.47 s
2023-09-08 03:41:35,2.41 s
2023-09-08 03:41:40,2.46 s
2023-09-08 03:41:45,1.51 s
2023-09-08 03:41:50,1.97 s
2023-09-08 03:41:55,1.49 s
2023-09-08 03:42:00,1.67 s
2023-09-08 03:42:05,1.48 s
2023-09-08 03:42:10,2.79 s
2023-09-08 03:42:15,2.74 s
2023-09-08 03:42:20,2.79 s
2023-09-08 03:42:25,2.58 s
2023-09-08 03:42:30,2.91 s
2023-09-08 03:42:35,5.80 s
2023-09-08 03:42:40,3.73 s
2023-09-08 03:42:45,3.38 s
2023-09-08 03:42:50,3.92 s
2023-09-08 03:42:55,3.56 s
2023-09-08 03:43:00,3.07 s
2023-09-08 03:43:05,2.79 s
2023-09-08 03:43:10,4.58 s
2023-09-08 03:43:15,1.71 s
2023-09-08 03:43:20,1.07 s
2023-09-08 03:43:25,425 ms
2023-09-08 03:43:30,798 ms
2023-09-08 03:43:35,1.61 s
2023-09-08 03:43:40,1.43 s
2023-09-08 03:43:45,1.31 s
2023-09-08 03:43:50,1.87 s
2023-09-08 03:43:55,1.90 s
2023-09-08 03:44:00,1.47 s
2023-09-08 03:44:05,2.43 s
2023-09-08 03:44:10,981 ms
2023-09-08 03:44:15,1.03 s
2023-09-08 03:44:20,2.02 s
2023-09-08 03:44:25,1.16 s
2023-09-08 03:44:30,3.19 s
2023-09-08 03:44:35,1.78 s
2023-09-08 03:44:40,968 ms
2023-09-08 03:44:45,637 ms
2023-09-08 03:44:50,1.26 s
2023-09-08 03:44:55,502 ms
2023-09-08 03:45:00,547 ms
2023-09-08 03:45:05,816 ms
2023-09-08 03:45:10,1.69 s
2023-09-08 03:45:15,1.23 s
2023-09-08 03:45:20,1.34 s
2023-09-08 03:45:25,344 ms
2023-09-08 03:45:30,1.20 s
2023-09-08 03:45:35,3.09 s
2023-09-08 03:45:40,1.79 s
2023-09-08 03:45:45,1.20 s
2023-09-08 03:45:50,396 ms
2023-09-08 03:45:55,961 ms
2023-09-08 03:46:00,541 ms
2023-09-08 03:46:05,1.05 s
2023-09-08 03:46:10,1.07 s
2023-09-08 03:46:15,1.95 s
2023-09-08 03:46:20,862 ms
2023-09-08 03:46:25,376 ms
2023-09-08 03:46:30,692 ms
2023-09-08 03:46:35,1.11 s
2023-09-08 03:46:40,1.02 s
2023-09-08 03:46:45,975 ms
2023-09-08 03:46:50,694 ms
2023-09-08 03:46:55,1.70 s
2023-09-08 03:47:00,2.45 s
2023-09-08 03:47:05,1.31 s
2023-09-08 03:47:10,3.28 s
2023-09-08 03:47:15,2.67 s
2023-09-08 03:47:20,3.58 s
2023-09-08 03:47:25,1.25 s
2023-09-08 03:47:30,879 ms
2023-09-08 03:47:35,743 ms
2023-09-08 03:47:40,2.34 s
2023-09-08 03:47:45,2.30 s
2023-09-08 03:47:50,1.37 s
2023-09-08 03:47:55,1.26 s
2023-09-08 03:48:00,2.69 s
2023-09-08 03:48:05,4.15 s
2023-09-08 03:48:10,3.57 s
2023-09-08 03:48:15,1.11 s
2023-09-08 03:48:20,888 ms
2023-09-08 03:48:25,1.70 s
2023-09-08 03:48:30,1.09 s
2023-09-08 03:48:35,2.81 s
2023-09-08 03:48:40,1.24 s
2023-09-08 03:48:45,2.29 s
2023-09-08 03:48:50,1.12 s
2023-09-08 03:48:55,1.07 s
2023-09-08 03:49:00,611 ms
2023-09-08 03:49:05,1.21 s
2023-09-08 03:49:10,1.34 s
2023-09-08 03:49:15,565 ms
2023-09-08 03:49:20,494 ms
2023-09-08 03:49:25,675 ms
2023-09-08 03:49:30,2.73 s
2023-09-08 03:49:35,2.96 s
2023-09-08 03:49:40,532 ms
2023-09-08 03:49:45,793 ms
2023-09-08 03:49:50,1.17 s
2023-09-08 03:49:55,662 ms
2023-09-08 03:50:00,441 ms
2023-09-08 03:50:05,1.90 s
2023-09-08 03:50:10,2.60 s
2023-09-08 03:50:15,2.37 s
2023-09-08 03:50:20,1.94 s
2023-09-08 03:50:25,548 ms
2023-09-08 03:50:30,884 ms
2023-09-08 03:50:35,945 ms
2023-09-08 03:50:40,2.42 s
2023-09-08 03:50:45,1.99 s
2023-09-08 03:50:50,1.83 s
2023-09-08 03:50:55,713 ms
2023-09-08 03:51:00,1.53 s
2023-09-08 03:51:05,3.12 s
2023-09-08 03:51:10,2.83 s
2023-09-08 03:51:15,1.58 s
2023-09-08 03:51:20,2.59 s
2023-09-08 03:51:25,779 ms
2023-09-08 03:51:30,1.25 s
2023-09-08 03:51:35,2.64 s
2023-09-08 03:51:40,4.17 s
2023-09-08 03:51:45,3.94 s
2023-09-08 03:51:50,4.47 s
2023-09-08 03:51:55,2.93 s
2023-09-08 03:52:00,1.01 s
2023-09-08 03:52:05,1.35 s
2023-09-08 03:52:10,1.90 s
2023-09-08 03:52:15,2.76 s
2023-09-08 03:52:20,2.91 s
2023-09-08 03:52:25,3.65 s
2023-09-08 03:52:30,1.94 s
2023-09-08 03:52:35,1.47 s
2023-09-08 03:52:40,1.21 s
2023-09-08 03:52:45,836 ms
2023-09-08 03:52:50,3.16 s
2023-09-08 03:52:55,3.48 s
2023-09-08 03:53:00,3.92 s
2023-09-08 03:53:05,2.68 s
2023-09-08 03:53:10,1.05 s
2023-09-08 03:53:15,780 ms
2023-09-08 03:53:20,1.93 s
2023-09-08 03:53:25,954 ms
2023-09-08 03:53:30,1.24 s
2023-09-08 03:53:35,2.47 s
2023-09-08 03:53:40,2.45 s
2023-09-08 03:53:45,1.88 s
2023-09-08 03:53:50,997 ms
2023-09-08 03:53:55,897 ms
2023-09-08 03:54:00,578 ms
2023-09-08 03:54:05,608 ms
2023-09-08 03:54:10,466 ms
2023-09-08 03:54:15,1.04 s
2023-09-08 03:54:20,1.52 s
2023-09-08 03:54:25,875 ms
2023-09-08 03:54:30,1.05 s
2023-09-08 03:54:35,829 ms
2023-09-08 03:54:40,1000 ms
2023-09-08 03:54:45,1.29 s
2023-09-08 03:54:50,2.12 s
2023-09-08 03:54:55,1.52 s
2023-09-08 03:55:00,1.48 s
2023-09-08 03:55:05,864 ms
2023-09-08 03:55:10,877 ms
2023-09-08 03:55:15,769 ms
2023-09-08 03:55:20,1.53 s
2023-09-08 03:55:25,618 ms
2023-09-08 03:55:30,718 ms
2023-09-08 03:55:35,1.12 s
2023-09-08 03:55:40,1.42 s
2023-09-08 03:55:45,2.75 s
2023-09-08 03:55:50,2.49 s
2023-09-08 03:55:55,1.18 s
2023-09-08 03:56:00,1.74 s
2023-09-08 03:56:05,2.00 s
2023-09-08 03:56:10,449 ms
2023-09-08 03:56:15,1.36 s
2023-09-08 03:56:20,580 ms
2023-09-08 03:56:25,462 ms
2023-09-08 03:56:30,1.18 s
2023-09-08 03:56:35,1.98 s
2023-09-08 03:56:40,786 ms
2023-09-08 03:56:45,1.24 s
2023-09-08 03:56:50,2.97 s
2023-09-08 03:56:55,3.61 s
2023-09-08 03:57:00,503 ms
2023-09-08 03:57:05,2.16 s
2023-09-08 03:57:10,1.33 s
2023-09-08 03:57:15,1.40 s
2023-09-08 03:57:20,2.90 s
2023-09-08 03:57:25,2.66 s
2023-09-08 03:57:30,774 ms
2023-09-08 03:57:35,888 ms
2023-09-08 03:57:40,2.01 s
2023-09-08 03:57:45,3.74 s
2023-09-08 03:57:50,964 ms
2023-09-08 03:57:55,1.59 s
2023-09-08 03:58:00,505 ms
2023-09-08 03:58:05,468 ms
2023-09-08 03:58:10,1.24 s
2023-09-08 03:58:15,1.01 s
2023-09-08 03:58:20,903 ms
2023-09-08 03:58:25,1.29 s
2023-09-08 03:58:30,569 ms
2023-09-08 03:58:35,571 ms
2023-09-08 03:58:40,946 ms
2023-09-08 03:58:45,1.42 s
2023-09-08 03:58:50,1.90 s
2023-09-08 03:58:55,1.73 s
2023-09-08 03:59:00,513 ms
2023-09-08 03:59:05,1.63 s
2023-09-08 03:59:10,2.98 s
2023-09-08 03:59:15,3.20 s
2023-09-08 03:59:20,1.79 s
2023-09-08 03:59:25,590 ms
2023-09-08 03:59:30,566 ms
2023-09-08 03:59:35,530 ms
2023-09-08 03:59:40,560 ms
2023-09-08 03:59:45,1.89 s
2023-09-08 03:59:50,528 ms
2023-09-08 03:59:55,661 ms
2023-09-08 04:00:00,1.73 s
2023-09-08 04:00:05,1.82 s
2023-09-08 04:00:10,2.89 s
2023-09-08 04:00:15,2.59 s
2023-09-08 04:00:20,858 ms
2023-09-08 04:00:25,693 ms
2023-09-08 04:00:30,1.10 s
2023-09-08 04:00:35,2.03 s
2023-09-08 04:00:40,434 ms
2023-09-08 04:00:45,790 ms
2023-09-08 04:00:50,2.76 s
2023-09-08 04:00:55,2.99 s
2023-09-08 04:01:00,3.27 s
2023-09-08 04:01:05,2.87 s
2023-09-08 04:01:10,2.17 s
2023-09-08 04:01:15,889 ms
2023-09-08 04:01:20,1.24 s
2023-09-08 04:01:25,1.02 s
2023-09-08 04:01:30,2.17 s
2023-09-08 04:01:35,1.82 s
2023-09-08 04:01:40,4.32 s
2023-09-08 04:01:45,4.85 s
2023-09-08 04:01:50,5.11 s
2023-09-08 04:01:55,3.10 s
2023-09-08 04:02:00,1.20 s
2023-09-08 04:02:05,3.11 s
2023-09-08 04:02:10,4.31 s
2023-09-08 04:02:15,3.23 s
2023-09-08 04:02:20,1.66 s
2023-09-08 04:02:25,2.36 s
2023-09-08 04:02:30,1.59 s
2023-09-08 04:02:35,1.45 s
2023-09-08 04:02:40,2.88 s
2023-09-08 04:02:45,3.45 s
2023-09-08 04:02:50,2.85 s
2023-09-08 04:02:55,1.65 s
2023-09-08 04:03:00,1.26 s
2023-09-08 04:03:05,615 ms
2023-09-08 04:03:10,2.06 s
2023-09-08 04:03:15,598 ms
2023-09-08 04:03:20,827 ms
2023-09-08 04:03:25,977 ms
2023-09-08 04:03:30,1.33 s
2023-09-08 04:03:35,2.39 s
2023-09-08 04:03:40,2.36 s
2023-09-08 04:03:45,1.57 s
2023-09-08 04:03:50,2.94 s
2023-09-08 04:03:55,1.57 s
2023-09-08 04:04:00,1.03 s
2023-09-08 04:04:05,806 ms
2023-09-08 04:04:10,1.23 s
2023-09-08 04:04:15,1.30 s
2023-09-08 04:04:20,1.36 s
2023-09-08 04:04:25,761 ms
2023-09-08 04:04:30,826 ms
2023-09-08 04:04:35,1.11 s
2023-09-08 04:04:40,1.27 s
2023-09-08 04:04:45,1.18 s
2023-09-08 04:04:50,481 ms
2023-09-08 04:04:55,292 ms
2023-09-08 04:05:00,638 ms
2023-09-08 04:05:05,732 ms
2023-09-08 04:05:10,2.37 s
2023-09-08 04:05:15,744 ms
2023-09-08 04:05:20,1.48 s
2023-09-08 04:05:25,495 ms
2023-09-08 04:05:30,520 ms
2023-09-08 04:05:35,899 ms
2023-09-08 04:05:40,1.93 s
2023-09-08 04:05:45,1.65 s
2023-09-08 04:05:50,890 ms
2023-09-08 04:05:55,1.08 s
2023-09-08 04:06:00,650 ms
2023-09-08 04:06:05,1.21 s
2023-09-08 04:06:10,2.13 s
2023-09-08 04:06:15,812 ms
2023-09-08 04:06:20,1.54 s
2023-09-08 04:06:25,1.39 s
2023-09-08 04:06:30,1.45 s
2023-09-08 04:06:35,655 ms
2023-09-08 04:06:40,1.11 s
2023-09-08 04:06:45,1.57 s
2023-09-08 04:06:50,2.28 s
2023-09-08 04:06:55,880 ms
2023-09-08 04:07:00,441 ms
2023-09-08 04:07:05,1.04 s
2023-09-08 04:07:10,2.26 s
2023-09-08 04:07:15,1.14 s
2023-09-08 04:07:20,2.10 s
2023-09-08 04:07:25,696 ms
2023-09-08 04:07:30,644 ms
2023-09-08 04:07:35,2.40 s
2023-09-08 04:07:40,2.73 s
2023-09-08 04:07:45,1.20 s
2023-09-08 04:07:50,1.18 s
2023-09-08 04:07:55,1.02 s
2023-09-08 04:08:00,388 ms
2023-09-08 04:08:05,1.09 s
2023-09-08 04:08:10,1.82 s
2023-09-08 04:08:15,1.38 s
2023-09-08 04:08:20,1.18 s
2023-09-08 04:08:25,1.09 s
2023-09-08 04:08:30,731 ms
2023-09-08 04:08:35,621 ms
2023-09-08 04:08:40,1.10 s
2023-09-08 04:08:45,1.35 s
2023-09-08 04:08:50,514 ms
2023-09-08 04:08:55,882 ms
2023-09-08 04:09:00,1.23 s
2023-09-08 04:09:05,1.60 s
2023-09-08 04:09:10,2.70 s
2023-09-08 04:09:15,807 ms
2023-09-08 04:09:20,1.47 s
2023-09-08 04:09:25,1.67 s
2023-09-08 04:09:30,1.99 s
2023-09-08 04:09:35,1.76 s
2023-09-08 04:09:40,332 ms
2023-09-08 04:09:45,699 ms
2023-09-08 04:09:50,1.50 s
2023-09-08 04:09:55,1.65 s
2023-09-08 04:10:00,2.02 s
2023-09-08 04:10:05,3.85 s
2023-09-08 04:10:10,3.42 s
2023-09-08 04:10:15,627 ms
2023-09-08 04:10:20,640 ms
2023-09-08 04:10:25,1.58 s
2023-09-08 04:10:30,763 ms
2023-09-08 04:10:35,700 ms
2023-09-08 04:10:40,868 ms
2023-09-08 04:10:45,1.09 s
2023-09-08 04:10:50,1.80 s
2023-09-08 04:10:55,1.02 s
2023-09-08 04:11:00,1.21 s
2023-09-08 04:11:05,169 ms
2023-09-08 04:11:10,1.04 s
2023-09-08 04:11:15,634 ms
2023-09-08 04:11:20,1.64 s
2023-09-08 04:11:25,1.47 s
2023-09-08 04:11:30,701 ms
2023-09-08 04:11:35,882 ms
2023-09-08 04:11:40,632 ms
2023-09-08 04:11:45,537 ms
2023-09-08 04:11:50,656 ms
2023-09-08 04:11:55,1.97 s
2023-09-08 04:12:00,870 ms
2023-09-08 04:12:05,285 ms
2023-09-08 04:12:10,357 ms
2023-09-08 04:12:15,644 ms
2023-09-08 04:12:20,1.17 s
2023-09-08 04:12:25,2.60 s
2023-09-08 04:12:30,1.54 s
2023-09-08 04:12:35,1.54 s
2023-09-08 04:12:40,811 ms
2023-09-08 04:12:45,1.26 s
2023-09-08 04:12:50,2.08 s
2023-09-08 04:12:55,420 ms
2023-09-08 04:13:00,1.46 s
2023-09-08 04:13:05,1.30 s
2023-09-08 04:13:10,1.96 s
2023-09-08 04:13:15,2.22 s
2023-09-08 04:13:20,1.18 s
2023-09-08 04:13:25,2.15 s
2023-09-08 04:13:30,3.51 s
2023-09-08 04:13:35,779 ms
2023-09-08 04:13:40,1.95 s
2023-09-08 04:13:45,858 ms
2023-09-08 04:13:50,1.52 s
2023-09-08 04:13:55,1.60 s
2023-09-08 04:14:00,1.29 s
2023-09-08 04:14:05,761 ms
2023-09-08 04:14:10,2.53 s
2023-09-08 04:14:15,1.49 s
2023-09-08 04:14:20,1.01 s
2023-09-08 04:14:25,1.73 s
2023-09-08 04:14:30,3.01 s
2023-09-08 04:14:35,1.86 s
2023-09-08 04:14:40,2.39 s
2023-09-08 04:14:45,957 ms
2023-09-08 04:14:50,954 ms
2023-09-08 04:14:55,997 ms
2023-09-08 04:15:00,866 ms
2023-09-08 04:15:05,2.01 s
2023-09-08 04:15:10,2.74 s
2023-09-08 04:15:15,1.64 s
2023-09-08 04:15:20,1.36 s
2023-09-08 04:15:25,651 ms
2023-09-08 04:15:30,421 ms
2023-09-08 04:15:35,328 ms
2023-09-08 04:15:40,594 ms
2023-09-08 04:15:45,1.71 s
2023-09-08 04:15:50,1.38 s
2023-09-08 04:15:55,446 ms
2023-09-08 04:16:00,479 ms
2023-09-08 04:16:05,1.12 s
2023-09-08 04:16:10,2.84 s
2023-09-08 04:16:15,1.59 s
2023-09-08 04:16:20,1.33 s
2023-09-08 04:16:25,2.20 s
2023-09-08 04:16:30,2.07 s
2023-09-08 04:16:35,2.03 s
2023-09-08 04:16:40,859 ms
2023-09-08 04:16:45,736 ms
2023-09-08 04:16:50,2.47 s
2023-09-08 04:16:55,1.30 s
2023-09-08 04:17:00,558 ms
2023-09-08 04:17:05,1.95 s
2023-09-08 04:17:10,3.00 s
2023-09-08 04:17:15,2.86 s
2023-09-08 04:17:20,207 ms
2023-09-08 04:17:25,513 ms
2023-09-08 04:17:30,2.01 s
2023-09-08 04:17:35,1.04 s
2023-09-08 04:17:40,1.66 s
2023-09-08 04:17:45,776 ms
2023-09-08 04:17:50,1.92 s
2023-09-08 04:17:55,1.35 s
2023-09-08 04:18:00,1.53 s
2023-09-08 04:18:05,923 ms
2023-09-08 04:18:10,939 ms
2023-09-08 04:18:15,2.05 s
2023-09-08 04:18:20,3.98 s
2023-09-08 04:18:25,1.81 s
2023-09-08 04:18:30,741 ms
2023-09-08 04:18:35,677 ms
2023-09-08 04:18:40,1.07 s
2023-09-08 04:18:45,1.96 s
2023-09-08 04:18:50,971 ms
2023-09-08 04:18:55,685 ms
2023-09-08 04:19:00,947 ms
2023-09-08 04:19:05,1.36 s
2023-09-08 04:19:10,991 ms
2023-09-08 04:19:15,1.59 s
2023-09-08 04:19:20,4.15 s
2023-09-08 04:19:25,3.05 s
2023-09-08 04:19:30,1.80 s
2023-09-08 04:19:35,919 ms
2023-09-08 04:19:40,1.12 s
2023-09-08 04:19:45,715 ms
2023-09-08 04:19:50,654 ms
2023-09-08 04:19:55,2.02 s
2023-09-08 04:20:00,797 ms
2023-09-08 04:20:05,1.13 s
2023-09-08 04:20:10,563 ms
2023-09-08 04:20:15,980 ms
2023-09-08 04:20:20,1.96 s
2023-09-08 04:20:25,742 ms
2023-09-08 04:20:30,1.37 s
2023-09-08 04:20:35,1.00 s
2023-09-08 04:20:40,853 ms
2023-09-08 04:20:45,1.03 s
2023-09-08 04:20:50,959 ms
2023-09-08 04:20:55,500 ms
2023-09-08 04:21:00,1.86 s
2023-09-08 04:21:05,1.19 s
2023-09-08 04:21:10,511 ms
2023-09-08 04:21:15,1.37 s
2023-09-08 04:21:20,1.04 s
2023-09-08 04:21:25,1.63 s
2023-09-08 04:21:30,308 ms
2023-09-08 04:21:35,1.01 s
2023-09-08 04:21:40,844 ms
2023-09-08 04:21:45,1.12 s
2023-09-08 04:21:50,2.89 s
2023-09-08 04:21:55,1.91 s
2023-09-08 04:22:00,952 ms
2023-09-08 04:22:05,754 ms
2023-09-08 04:22:10,394 ms
2023-09-08 04:22:15,1.01 s
2023-09-08 04:22:20,2.85 s
2023-09-08 04:22:25,1.18 s
2023-09-08 04:22:30,397 ms
2023-09-08 04:22:35,1.14 s
2023-09-08 04:22:40,1.42 s
2023-09-08 04:22:45,1.22 s
2023-09-08 04:22:50,1.08 s
2023-09-08 04:22:55,396 ms
2023-09-08 04:23:00,1.14 s
2023-09-08 04:23:05,1.50 s
2023-09-08 04:23:10,1.39 s
2023-09-08 04:23:15,1.61 s
2023-09-08 04:23:20,2.82 s
2023-09-08 04:23:25,1.40 s
2023-09-08 04:23:30,733 ms
2023-09-08 04:23:35,836 ms
2023-09-08 04:23:40,720 ms
2023-09-08 04:23:45,2.06 s
2023-09-08 04:23:50,1.77 s
2023-09-08 04:23:55,923 ms
2023-09-08 04:24:00,713 ms
2023-09-08 04:24:05,930 ms
2023-09-08 04:24:10,1.60 s
2023-09-08 04:24:15,1.69 s
2023-09-08 04:24:20,2.62 s
2023-09-08 04:24:25,4.56 s
2023-09-08 04:24:30,3.06 s
2023-09-08 04:24:35,4.02 s
2023-09-08 04:24:40,1.71 s
2023-09-08 04:24:45,1.26 s
2023-09-08 04:24:50,2.60 s
2023-09-08 04:24:55,842 ms
2023-09-08 04:25:00,770 ms
2023-09-08 04:25:05,1.28 s
2023-09-08 04:25:10,1.71 s
2023-09-08 04:25:15,888 ms
2023-09-08 04:25:20,820 ms
2023-09-08 04:25:25,1.27 s
2023-09-08 04:25:30,542 ms
2023-09-08 04:25:35,372 ms
2023-09-08 04:25:40,500 ms
2023-09-08 04:25:45,742 ms
2023-09-08 04:25:50,786 ms
2023-09-08 04:25:55,3.41 s
2023-09-08 04:26:00,4.05 s
2023-09-08 04:26:05,4.00 s
2023-09-08 04:26:10,2.88 s
2023-09-08 04:26:15,1.64 s
2023-09-08 04:26:20,820 ms
2023-09-08 04:26:25,852 ms
2023-09-08 04:26:30,1.02 s
2023-09-08 04:26:35,1.49 s
2023-09-08 04:26:40,592 ms
2023-09-08 04:26:45,984 ms
2023-09-08 04:26:50,1.19 s
2023-09-08 04:26:55,1.13 s
2023-09-08 04:27:00,949 ms
2023-09-08 04:27:05,2.00 s
2023-09-08 04:27:10,609 ms
2023-09-08 04:27:15,872 ms
2023-09-08 04:27:20,1.25 s
2023-09-08 04:27:25,1.06 s
2023-09-08 04:27:30,541 ms
2023-09-08 04:27:35,1.72 s
2023-09-08 04:27:40,1.74 s
2023-09-08 04:27:45,1.83 s
2023-09-08 04:27:50,1.45 s
2023-09-08 04:27:55,911 ms
2023-09-08 04:28:00,758 ms
2023-09-08 04:28:05,1.19 s
2023-09-08 04:28:10,3.59 s
2023-09-08 04:28:15,2.90 s
2023-09-08 04:28:20,3.60 s
2023-09-08 04:28:25,2.89 s
2023-09-08 04:28:30,1.39 s
2023-09-08 04:28:35,2.71 s
2023-09-08 04:28:40,4.12 s
2023-09-08 04:28:45,4.26 s
2023-09-08 04:28:50,1.54 s
2023-09-08 04:28:55,2.32 s
2023-09-08 04:29:00,907 ms
2023-09-08 04:29:05,604 ms
2023-09-08 04:29:10,1.40 s
2023-09-08 04:29:15,423 ms
2023-09-08 04:29:20,1.97 s
2023-09-08 04:29:25,2.40 s
2023-09-08 04:29:30,3.51 s
2023-09-08 04:29:35,2.29 s
2023-09-08 04:29:40,1.57 s
2023-09-08 04:29:45,2.62 s
2023-09-08 04:29:50,3.10 s
2023-09-08 04:29:55,883 ms
2023-09-08 04:30:00,530 ms
2023-09-08 04:30:05,903 ms
2023-09-08 04:30:10,2.26 s
2023-09-08 04:30:15,608 ms
2023-09-08 04:30:20,1.06 s
2023-09-08 04:30:25,2.92 s
2023-09-08 04:30:30,517 ms
2023-09-08 04:30:35,778 ms
2023-09-08 04:30:40,625 ms
2023-09-08 04:30:45,1.03 s
2023-09-08 04:30:50,700 ms
2023-09-08 04:30:55,935 ms
2023-09-08 04:31:00,1.36 s
2023-09-08 04:31:05,2.52 s
2023-09-08 04:31:10,696 ms
2023-09-08 04:31:15,1.28 s
2023-09-08 04:31:20,717 ms
2023-09-08 04:31:25,803 ms
2023-09-08 04:31:30,424 ms
2023-09-08 04:31:35,766 ms
2023-09-08 04:31:40,696 ms
2023-09-08 04:31:45,607 ms
2023-09-08 04:31:50,1.69 s
2023-09-08 04:31:55,2.00 s
2023-09-08 04:32:00,630 ms
2023-09-08 04:32:05,682 ms
2023-09-08 04:32:10,1.53 s
2023-09-08 04:32:15,1.08 s
2023-09-08 04:32:20,909 ms
2023-09-08 04:32:25,1.52 s
2023-09-08 04:32:30,1.11 s
2023-09-08 04:32:35,1.03 s
2023-09-08 04:32:40,757 ms
2023-09-08 04:32:45,1.75 s
2023-09-08 04:32:50,1.20 s
2023-09-08 04:32:55,1.23 s
2023-09-08 04:33:00,1.47 s
2023-09-08 04:33:05,1.11 s
2023-09-08 04:33:10,2.15 s
2023-09-08 04:33:15,2.29 s
2023-09-08 04:33:20,2.80 s
2023-09-08 04:33:25,1.84 s
2023-09-08 04:33:30,1.07 s
2023-09-08 04:33:35,1.02 s
2023-09-08 04:33:40,655 ms
2023-09-08 04:33:45,643 ms
2023-09-08 04:33:50,1.18 s
2023-09-08 04:33:55,1.72 s
2023-09-08 04:34:00,1.45 s
2023-09-08 04:34:05,2.36 s
2023-09-08 04:34:10,4.02 s
2023-09-08 04:34:15,1.06 s
2023-09-08 04:34:20,1.09 s
2023-09-08 04:34:25,879 ms
2023-09-08 04:34:30,850 ms
2023-09-08 04:34:35,1.08 s
2023-09-08 04:34:40,1.91 s
2023-09-08 04:34:45,875 ms
2023-09-08 04:34:50,1.75 s
2023-09-08 04:34:55,1.15 s
2023-09-08 04:35:00,651 ms
2023-09-08 04:35:05,909 ms
2023-09-08 04:35:10,500 ms
2023-09-08 04:35:15,531 ms
2023-09-08 04:35:20,687 ms
2023-09-08 04:35:25,1.45 s
2023-09-08 04:35:30,2.02 s
2023-09-08 04:35:35,1.62 s
2023-09-08 04:35:40,2.39 s
2023-09-08 04:35:45,1.21 s
2023-09-08 04:35:50,2.31 s
2023-09-08 04:35:55,1.30 s
2023-09-08 04:36:00,1.66 s
2023-09-08 04:36:05,1.12 s
2023-09-08 04:36:10,1.12 s
2023-09-08 04:36:15,670 ms
2023-09-08 04:36:20,309 ms
2023-09-08 04:36:25,677 ms
2023-09-08 04:36:30,488 ms
2023-09-08 04:36:35,642 ms
2023-09-08 04:36:40,1.46 s
2023-09-08 04:36:45,699 ms
2023-09-08 04:36:50,1.48 s
2023-09-08 04:36:55,850 ms
2023-09-08 04:37:00,811 ms
2023-09-08 04:37:05,1.18 s
2023-09-08 04:37:10,1.21 s
2023-09-08 04:37:15,694 ms
2023-09-08 04:37:20,1.03 s
2023-09-08 04:37:25,1.90 s
2023-09-08 04:37:30,3.93 s
2023-09-08 04:37:35,1.47 s
2023-09-08 04:37:40,1.22 s
2023-09-08 04:37:45,1.76 s
2023-09-08 04:37:50,1.68 s
2023-09-08 04:37:55,1.04 s
2023-09-08 04:38:00,682 ms
2023-09-08 04:38:05,1.12 s
2023-09-08 04:38:10,2.11 s
2023-09-08 04:38:15,1.99 s
2023-09-08 04:38:20,343 ms
2023-09-08 04:38:25,1.41 s
2023-09-08 04:38:30,3.62 s
2023-09-08 04:38:35,3.17 s
2023-09-08 04:38:40,498 ms
2023-09-08 04:38:45,1.33 s
2023-09-08 04:38:50,1.98 s
2023-09-08 04:38:55,2.00 s
2023-09-08 04:39:00,1.03 s
2023-09-08 04:39:05,3.25 s
2023-09-08 04:39:10,2.41 s
2023-09-08 04:39:15,692 ms
2023-09-08 04:39:20,1.30 s
2023-09-08 04:39:25,1.57 s
2023-09-08 04:39:30,1.28 s
2023-09-08 04:39:35,2.18 s
2023-09-08 04:39:40,4.41 s
2023-09-08 04:39:45,3.73 s
2023-09-08 04:39:50,2.29 s
2023-09-08 04:39:55,1.01 s
2023-09-08 04:40:00,2.03 s
2023-09-08 04:40:05,3.43 s
2023-09-08 04:40:10,4.36 s
2023-09-08 04:40:15,3.22 s
2023-09-08 04:40:20,3.10 s
2023-09-08 04:40:25,800 ms
2023-09-08 04:40:30,995 ms
2023-09-08 04:40:35,823 ms
2023-09-08 04:40:40,2.01 s
2023-09-08 04:40:45,698 ms
2023-09-08 04:40:50,1.41 s
2023-09-08 04:40:55,3.35 s
2023-09-08 04:41:00,1.02 s
2023-09-08 04:41:05,1.68 s
2023-09-08 04:41:10,2.42 s
2023-09-08 04:41:15,1.67 s
2023-09-08 04:41:20,969 ms
2023-09-08 04:41:25,1.02 s
2023-09-08 04:41:30,1.57 s
2023-09-08 04:41:35,702 ms
2023-09-08 04:41:40,1.84 s
2023-09-08 04:41:45,1.07 s
2023-09-08 04:41:50,1.85 s
2023-09-08 04:41:55,1.37 s
2023-09-08 04:42:00,1.18 s
2023-09-08 04:42:05,1.91 s
2023-09-08 04:42:10,1.32 s
2023-09-08 04:42:15,1.79 s
2023-09-08 04:42:20,622 ms
2023-09-08 04:42:25,1.20 s
2023-09-08 04:42:30,2.69 s
2023-09-08 04:42:35,1.32 s
2023-09-08 04:42:40,816 ms
2023-09-08 04:42:45,1.90 s
2023-09-08 04:42:50,2.75 s
2023-09-08 04:42:55,3.45 s
2023-09-08 04:43:00,5.39 s
2023-09-08 04:43:05,3.89 s
2023-09-08 04:43:10,3.69 s
2023-09-08 04:43:15,3.03 s
2023-09-08 04:43:20,2.33 s
2023-09-08 04:43:25,446 ms
2023-09-08 04:43:30,1.11 s
