"Time","iowait","irq","nice","softirq","steal","system","user"
2023-04-18 14:09:25,0%,0%,0%,1.60%,1.40%,2.20%,4.40%
2023-04-18 14:09:30,0%,0%,0%,1.40%,1.80%,1.40%,2.60%
2023-04-18 14:09:35,0%,0%,0%,0.400%,0.200%,0.200%,2.60%
2023-04-18 14:09:40,0%,0%,0%,0.200%,0.400%,0.400%,5.80%
2023-04-18 14:09:45,0%,0%,0%,0%,0%,0.200%,0.400%
2023-04-18 14:09:50,0%,0%,0%,0.600%,0.800%,1.80%,4.40%
2023-04-18 14:09:55,0%,0%,0%,0%,0.400%,0.200%,0.400%
2023-04-18 14:10:00,0%,0%,0%,0.400%,0.800%,1.20%,6.40%
2023-04-18 14:10:05,0%,0%,0%,0.400%,0.400%,0.400%,1.40%
2023-04-18 14:10:10,0%,0%,0%,1.60%,2.20%,3.20%,4.60%
2023-04-18 14:10:15,0%,0%,0%,2.60%,2.40%,3.20%,2.80%
2023-04-18 14:10:20,0%,0%,0%,2.40%,2.20%,2.40%,6.00%
2023-04-18 14:10:25,0%,0%,0%,1.20%,1.00%,1.00%,4.00%
2023-04-18 14:10:30,0%,0%,0%,0%,0%,0.400%,0.800%
2023-04-18 14:10:35,0%,0%,0%,0.200%,0.200%,0.200%,2.60%
2023-04-18 14:10:40,0%,0%,0%,0%,0.200%,0.200%,0.400%
2023-04-18 14:10:45,0%,0%,0%,0.400%,0%,0%,2.40%
2023-04-18 14:10:50,0%,0%,0%,1.40%,0.800%,2.20%,1.80%
2023-04-18 14:10:55,0%,0%,0%,0%,0%,0%,0.400%
2023-04-18 14:11:00,0%,0%,0%,0%,0%,0.400%,0.200%
2023-04-18 14:11:05,0%,0%,0%,0%,0%,0.400%,0%
2023-04-18 14:11:10,0%,0%,0%,0%,0.200%,0%,0.400%
2023-04-18 14:11:15,0%,0%,0%,0.200%,0%,0.200%,3.40%
2023-04-18 14:11:20,0%,0%,0%,0.200%,0.200%,0.200%,3.00%
2023-04-18 14:11:25,0%,0%,0%,1.00%,0.800%,1.60%,1.80%
2023-04-18 14:11:30,0%,0%,0%,0.800%,0.400%,1.60%,2.00%
2023-04-18 14:11:35,0%,0%,0%,0%,0.200%,0.200%,0%
2023-04-18 14:11:40,0%,0%,0%,0.600%,0.400%,0.800%,1.20%
2023-04-18 14:11:45,0%,0%,0%,0%,0.200%,0%,0.200%
2023-04-18 14:11:50,0%,0%,0%,0%,0%,0.200%,0.800%
2023-04-18 14:11:55,0%,0%,0%,0.200%,0.200%,0.400%,0.800%
2023-04-18 14:12:00,0%,0%,0%,1.20%,1.20%,2.20%,1.40%
2023-04-18 14:12:05,0%,0%,0%,0%,0.400%,0.200%,0.200%
2023-04-18 14:12:10,0%,0%,0%,0%,0.200%,0.200%,3.20%
2023-04-18 14:12:15,0%,0%,0%,0.200%,0%,0.200%,2.60%
2023-04-18 14:12:20,0%,0%,0%,0%,0%,0.200%,0.400%
2023-04-18 14:12:25,0%,0%,0%,0%,0.200%,0.200%,0.400%
2023-04-18 14:12:30,0%,0%,0%,0.800%,0.800%,1.40%,1.60%
2023-04-18 14:12:35,0%,0%,0%,0.200%,0.200%,0.200%,3.20%
2023-04-18 14:12:40,0%,0%,0%,0%,0%,0%,0.200%
2023-04-18 14:12:45,0%,0%,0%,0.600%,0.400%,0.800%,0.600%
2023-04-18 14:12:50,0%,0%,0%,0%,0%,0%,0.400%
2023-04-18 14:12:55,0%,0%,0%,0%,0.200%,0.200%,0.400%
2023-04-18 14:13:00,0%,0%,0%,0.200%,0.200%,0.400%,3.20%
2023-04-18 14:13:05,0%,0%,0%,0%,0.200%,0.400%,3.00%
2023-04-18 14:13:10,0%,0%,0%,0.600%,0.600%,1.40%,1.000%
2023-04-18 14:13:15,0%,0%,0%,1.80%,2.20%,1.80%,3.20%
2023-04-18 14:13:20,0%,0%,0%,1.60%,1.40%,3.20%,2.80%
2023-04-18 14:13:25,0%,0%,0%,0.600%,0.400%,0.600%,3.40%
2023-04-18 14:13:30,0%,0%,0%,3.00%,2.80%,3.00%,8.60%
2023-04-18 14:13:35,0%,0%,0%,3.80%,4.20%,4.00%,8.40%
2023-04-18 14:13:40,0%,0%,0%,5.80%,4.60%,6.60%,8.20%
2023-04-18 14:13:45,0%,0%,0%,2.00%,1.00%,2.20%,8.60%
2023-04-18 14:13:50,0%,0%,0%,0.800%,0.800%,1.40%,2.60%
2023-04-18 14:13:55,0%,0%,0%,3.80%,3.80%,3.20%,10.6%
2023-04-18 14:14:00,0%,0%,0%,3.80%,3.20%,5.20%,7.40%
2023-04-18 14:14:05,0%,0%,0%,2.40%,2.40%,2.80%,6.60%
2023-04-18 14:14:10,0%,0%,0%,1.40%,1.60%,2.40%,5%
2023-04-18 14:14:15,0%,0%,0%,1.40%,1.000%,2.40%,6.40%
2023-04-18 14:14:20,0%,0%,0%,0.600%,0.600%,1.00%,10.2%
2023-04-18 14:14:25,0%,0%,0%,2.40%,2.40%,2.60%,8.40%
2023-04-18 14:14:30,0%,0%,0%,2.60%,3.40%,3.80%,7.80%
2023-04-18 14:14:35,0%,0%,0%,1.80%,1.80%,2.80%,9.40%
2023-04-18 14:14:40,0%,0%,0%,0.600%,0.600%,1.40%,3.40%
2023-04-18 14:14:45,0%,0%,0%,2.60%,2.40%,2.20%,11.4%
2023-04-18 14:14:50,0%,0%,0%,1.20%,0.800%,0.600%,9.80%
2023-04-18 14:14:55,0%,0%,0%,1.40%,1.40%,1.60%,4.20%
2023-04-18 14:15:00,0%,0%,0%,0.800%,1.20%,1.20%,6.80%
2023-04-18 14:15:05,0%,0%,0%,1.80%,2.00%,2.80%,5%
2023-04-18 14:15:10,0%,0%,0%,0.400%,0.600%,1.00%,3.60%
2023-04-18 14:15:15,0%,0%,0%,1.000%,0.800%,1.000%,3.80%
2023-04-18 14:15:20,0%,0%,0%,1.40%,1.60%,2.80%,5.80%
2023-04-18 14:15:25,0%,0%,0%,2.60%,2.00%,2.80%,7.80%
2023-04-18 14:15:30,0%,0%,0%,3.40%,2.60%,5.20%,4.80%
2023-04-18 14:15:35,0%,0%,0%,1.000%,0.800%,0.800%,9.60%
2023-04-18 14:15:40,0%,0%,0%,1.20%,1.20%,2.80%,7.20%
2023-04-18 14:15:45,0%,0%,0%,3.00%,2.80%,3.80%,2.60%
2023-04-18 14:15:50,0%,0%,0%,1.20%,1.000%,2.40%,4.60%
2023-04-18 14:15:55,0%,0%,0%,2.00%,1.40%,1.60%,14.0%
2023-04-18 14:16:00,0%,0%,0%,0.400%,0.400%,0.400%,6.00%
2023-04-18 14:16:05,0%,0%,0%,3.00%,5.20%,2.60%,8.40%
2023-04-18 14:16:10,0%,0%,0%,1.40%,1.40%,1.20%,4.40%
2023-04-18 14:16:15,0%,0%,0%,4.40%,5%,5%,5.80%
2023-04-18 14:16:20,0%,0%,0%,3.40%,4.40%,4.20%,8.60%
2023-04-18 14:16:25,0%,0%,0%,1.20%,0.600%,1.60%,12.4%
2023-04-18 14:16:30,0%,0%,0%,2.80%,1.80%,3.00%,7.80%
2023-04-18 14:16:35,0%,0%,0%,3.60%,3.00%,1.80%,7.60%
2023-04-18 14:16:40,0%,0%,0%,1.60%,1.60%,2.20%,7.20%
2023-04-18 14:16:45,0%,0%,0%,0.800%,0.600%,1.00%,11.6%
2023-04-18 14:16:50,0%,0%,0%,1.00%,0.400%,2.00%,6.60%
2023-04-18 14:16:55,0%,0%,0%,2.80%,1.60%,2.40%,9.40%
2023-04-18 14:17:00,0%,0%,0%,2.00%,2.00%,4.40%,6.20%
2023-04-18 14:17:05,0.200%,0%,0%,2.40%,2.40%,3.00%,10.8%
2023-04-18 14:17:10,0%,0%,0%,3.20%,3.00%,4.60%,7.60%
2023-04-18 14:17:15,0.200%,0%,0%,3.60%,2.40%,5.20%,7.20%
2023-04-18 14:17:20,0%,0%,0%,2.40%,1.40%,3.20%,6.60%
2023-04-18 14:17:25,0%,0%,0%,4.60%,4.00%,4.20%,9.40%
2023-04-18 14:17:30,0%,0%,0%,6.60%,5.20%,5.40%,11.8%
2023-04-18 14:17:35,0%,0%,0%,6.00%,6.60%,6.20%,22.4%
2023-04-18 14:17:40,0.200%,0%,0%,4.20%,2.00%,4.60%,22.6%
2023-04-18 14:17:45,0%,0%,0%,8.00%,3.40%,7.00%,24.2%
2023-04-18 14:17:50,0%,0%,0%,5.60%,4.00%,4.20%,9.20%
2023-04-18 14:17:55,0%,0%,0%,6.20%,4.40%,5.40%,23.2%
2023-04-18 14:18:00,0%,0%,0%,7.00%,3.60%,4.60%,34.4%
2023-04-18 14:18:05,0%,0%,0%,4.20%,4.00%,4.60%,13.8%
2023-04-18 14:18:10,0%,0%,0%,6.80%,3.40%,5.60%,29.4%
2023-04-18 14:18:15,0%,0%,0%,7.00%,4.80%,4.20%,8.40%
2023-04-18 14:18:20,0%,0%,0%,6.20%,2.60%,5.40%,8.20%
2023-04-18 14:18:25,0%,0%,0%,3.80%,2.60%,4.60%,7.80%
2023-04-18 14:18:30,0%,0%,0%,5%,2.80%,5.40%,11.2%
2023-04-18 14:18:35,0%,0%,0%,4.80%,3.20%,3.00%,4.60%
2023-04-18 14:18:40,0%,0%,0%,5.60%,2.60%,4.80%,29.8%
2023-04-18 14:18:45,0%,0%,0%,7.20%,4.40%,7.80%,21.4%
2023-04-18 14:18:50,0%,0%,0%,6.20%,3.20%,6.20%,17.8%
2023-04-18 14:18:55,0%,0%,0%,6.40%,4.40%,5.80%,16.6%
2023-04-18 14:19:00,0%,0%,0%,7.20%,6.40%,5.60%,11.4%
2023-04-18 14:19:05,0%,0%,0%,5.40%,4.20%,3.60%,14.0%
2023-04-18 14:19:10,0%,0%,0%,4.60%,3.20%,4.60%,5.40%
2023-04-18 14:19:15,0%,0%,0%,4.60%,3.80%,4.40%,6.20%
2023-04-18 14:19:20,0%,0%,0%,6.60%,2.60%,6.60%,20.8%
2023-04-18 14:19:25,0%,0%,0%,6.40%,6.20%,4.40%,16.8%
2023-04-18 14:19:30,0%,0%,0%,4.80%,3.20%,6.00%,14.0%
2023-04-18 14:19:35,0%,0%,0%,5.80%,3.00%,3.80%,11.6%
2023-04-18 14:19:40,0%,0%,0%,6.20%,2.60%,6.80%,24.2%
2023-04-18 14:19:45,0%,0%,0%,5%,3.60%,5.60%,18.0%
2023-04-18 14:19:50,0%,0%,0%,6.60%,2.40%,6.00%,22.4%
2023-04-18 14:19:55,0%,0%,0%,6.00%,2.80%,6.20%,11.4%
2023-04-18 14:20:00,0%,0%,0%,7.00%,3.40%,6.40%,24.0%
2023-04-18 14:20:05,0%,0%,0%,5.60%,5.60%,5%,9.80%
2023-04-18 14:20:10,0%,0%,0%,3.60%,4.20%,4.00%,14.4%
2023-04-18 14:20:15,0%,0%,0%,5.80%,4.40%,7.80%,11.4%
2023-04-18 14:20:20,0%,0%,0%,2.40%,1.40%,3.00%,8.20%
2023-04-18 14:20:25,0%,0%,0%,3.20%,2.20%,3.20%,15.4%
2023-04-18 14:20:30,0%,0%,0%,3.80%,3.20%,4.60%,15.8%
2023-04-18 14:20:35,0%,0%,0%,3.40%,4.60%,2.60%,12.2%
2023-04-18 14:20:40,0%,0%,0%,2.00%,1.00%,2.60%,15.4%
2023-04-18 14:20:45,0%,0%,0%,3.60%,3.20%,4.80%,8.20%
2023-04-18 14:20:50,0%,0%,0%,4.20%,3.00%,3.80%,12.6%
2023-04-18 14:20:55,0%,0%,0%,4.20%,4.80%,5.60%,11.2%
2023-04-18 14:21:00,0%,0%,0%,5%,3.40%,5%,16.4%
2023-04-18 14:21:05,0%,0%,0%,5.80%,4.60%,7.40%,11.8%
2023-04-18 14:21:10,0%,0%,0%,5.60%,2.60%,6.00%,12.6%
2023-04-18 14:21:15,0%,0%,0%,5.40%,3.40%,5.40%,9.40%
2023-04-18 14:21:20,0%,0%,0%,8.20%,4.60%,7.20%,11.4%
2023-04-18 14:21:25,0%,0%,0%,8.80%,5.20%,7.80%,20%
2023-04-18 14:21:30,0%,0%,0%,4.00%,3.00%,3.80%,10%
2023-04-18 14:21:35,0%,0%,0%,3.60%,2.40%,5%,8.40%
2023-04-18 14:21:40,0%,0%,0%,6.20%,5.60%,6.60%,17.0%
2023-04-18 14:21:45,0%,0%,0%,1.20%,1.00%,2.80%,15.4%
2023-04-18 14:21:50,0%,0%,0%,3.00%,1.40%,4.40%,15.4%
2023-04-18 14:21:55,0%,0%,0%,6.20%,3.00%,5.40%,9.40%
2023-04-18 14:22:00,0%,0%,0%,3.60%,2.40%,4.80%,14.4%
2023-04-18 14:22:05,0%,0%,0%,4.40%,6.20%,4.60%,9.40%
2023-04-18 14:22:10,0%,0%,0%,4.80%,4.60%,4.20%,14.8%
2023-04-18 14:22:15,0%,0%,0%,2.20%,1.60%,3.00%,14.0%
2023-04-18 14:22:20,0%,0%,0%,4.40%,2.40%,5.40%,15.8%
2023-04-18 14:22:25,0%,0%,0%,3.20%,3.60%,4.00%,11.4%
2023-04-18 14:22:30,0%,0%,0%,0.600%,0.400%,1.00%,8.20%
2023-04-18 14:22:35,0%,0%,0%,2.00%,1.60%,3.20%,13.4%
2023-04-18 14:22:40,0%,0%,0%,5.20%,2.80%,6.20%,13.4%
2023-04-18 14:22:45,0%,0%,0%,5.60%,3.80%,7.20%,21.6%
2023-04-18 14:22:50,0%,0%,0%,4.80%,2.80%,5.20%,16.0%
2023-04-18 14:22:55,0%,0%,0%,6.40%,4.00%,4.60%,20.8%
2023-04-18 14:23:00,0%,0%,0%,4.80%,3.40%,5%,9.80%
2023-04-18 14:23:05,0%,0%,0%,3.40%,5.20%,3.00%,10.4%
2023-04-18 14:23:10,0%,0%,0%,6.40%,5.20%,6.80%,10%
2023-04-18 14:23:15,0%,0%,0%,5.60%,3.20%,6.40%,16.6%
2023-04-18 14:23:20,0%,0%,0%,3.60%,2.20%,3.80%,6.60%
2023-04-18 14:23:25,0%,0%,0%,3.00%,2.80%,2.40%,5.60%
2023-04-18 14:23:30,0%,0%,0%,5%,3.20%,5.60%,21.6%
2023-04-18 14:23:35,0%,0%,0%,8.40%,4.20%,8.80%,18.4%
2023-04-18 14:23:40,0%,0%,0%,2.60%,2.00%,4.60%,12.2%
2023-04-18 14:23:45,0%,0%,0%,6.60%,4.60%,6.80%,16.8%
2023-04-18 14:23:50,0%,0%,0%,3.80%,2.00%,4.40%,14.6%
2023-04-18 14:23:55,0%,0%,0%,4.60%,3.20%,4.40%,10.8%
2023-04-18 14:24:00,0%,0%,0%,3.20%,1.60%,4.00%,15%
2023-04-18 14:24:05,0%,0%,0%,4.20%,3.20%,4.80%,15.6%
2023-04-18 14:24:10,0%,0%,0%,4.80%,4.00%,6.80%,12.0%
2023-04-18 14:24:15,0%,0%,0%,8.80%,5.40%,7.60%,23.6%
2023-04-18 14:24:20,0%,0%,0%,6.80%,3.00%,6.20%,14.4%
2023-04-18 14:24:25,0%,0%,0%,8.00%,3.80%,6.60%,16.4%
2023-04-18 14:24:30,0%,0%,0%,3.20%,1.80%,3.40%,24.0%
2023-04-18 14:24:35,0%,0%,0%,5.60%,5.40%,5.80%,13.8%
2023-04-18 14:24:40,0%,0%,0%,3.20%,2.00%,2.60%,14.8%
2023-04-18 14:24:45,0%,0%,0%,6.00%,4.40%,8.00%,12.6%
2023-04-18 14:24:50,0%,0%,0%,2.80%,1.40%,2.80%,20.6%
2023-04-18 14:24:55,0%,0%,0%,3.60%,2.40%,4.00%,16.0%
2023-04-18 14:25:00,0%,0%,0%,9.20%,7.80%,7.60%,16.2%
2023-04-18 14:25:05,0%,0%,0%,5%,6.40%,4.40%,10.8%
2023-04-18 14:25:10,0%,0%,0%,5.80%,6.00%,4.40%,12.2%
2023-04-18 14:25:15,0%,0%,0%,6.00%,4.60%,5.40%,19.6%
2023-04-18 14:25:20,0%,0%,0%,6.60%,4.60%,6.20%,15.4%
2023-04-18 14:25:25,0%,0%,0%,5.60%,4.20%,5.20%,23.6%
2023-04-18 14:25:30,0%,0%,0%,6.60%,3.00%,6.40%,16.6%
2023-04-18 14:25:35,0%,0%,0%,4.60%,3.00%,5%,12.0%
2023-04-18 14:25:40,0%,0%,0%,5%,3.00%,5.80%,15.4%
2023-04-18 14:25:45,0%,0%,0%,5.40%,2.40%,4.80%,21.4%
2023-04-18 14:25:50,0%,0%,0%,2.20%,0.800%,3.80%,17.4%
2023-04-18 14:25:55,0%,0%,0%,2.80%,1.40%,2.80%,10%
2023-04-18 14:26:00,0%,0%,0%,3.00%,1.40%,5.20%,18.8%
2023-04-18 14:26:05,0%,0%,0%,3.20%,4.60%,4.80%,18.4%
2023-04-18 14:26:10,0%,0%,0%,3.60%,1.40%,4.00%,11.6%
2023-04-18 14:26:15,0%,0%,0%,4.20%,2.40%,2.80%,3.80%
2023-04-18 14:26:20,0%,0%,0%,3.00%,1.60%,2.20%,6.60%
2023-04-18 14:26:25,0%,0%,0%,4.00%,3.60%,2.20%,7.20%
2023-04-18 14:26:30,0%,0%,0%,2.00%,4.00%,2.60%,3.40%
2023-04-18 14:26:35,0%,0%,0%,3.20%,3.40%,3.60%,6.20%
2023-04-18 14:26:40,0%,0%,0%,2.80%,2.40%,2.80%,3.40%
2023-04-18 14:26:45,0%,0%,0%,2.20%,1.60%,1.80%,5.60%
2023-04-18 14:26:50,0%,0%,0%,3.20%,2.60%,3.80%,5.40%
2023-04-18 14:26:55,0%,0%,0%,2.00%,2.60%,2.00%,4.60%
2023-04-18 14:27:00,0%,0%,0%,3.80%,1.60%,2.80%,16.4%
2023-04-18 14:27:05,0%,0%,0%,5.40%,3.60%,4.40%,8.40%
2023-04-18 14:27:10,0%,0%,0%,5%,2.00%,3.80%,4.20%
2023-04-18 14:27:15,0%,0%,0%,2.60%,1.80%,3.20%,8.20%
2023-04-18 14:27:20,0%,0%,0%,5.20%,2.20%,4.60%,31.6%
2023-04-18 14:27:25,0%,0%,0%,4.80%,3.60%,5.80%,9.20%
2023-04-18 14:27:30,0%,0%,0%,6.00%,2.20%,4.80%,9.60%
2023-04-18 14:27:35,0%,0%,0%,4.00%,1.60%,3.20%,4.20%
2023-04-18 14:27:40,0%,0%,0%,3.80%,1.60%,4.20%,20.4%
2023-04-18 14:27:45,0%,0%,0%,6.20%,1.80%,6.20%,9.20%
2023-04-18 14:27:50,0%,0%,0%,4.40%,2.00%,5.40%,6.00%
2023-04-18 14:27:55,0%,0%,0%,0.800%,0.800%,0.600%,8.20%
2023-04-18 14:28:00,0%,0%,0%,2.60%,1.80%,4.20%,5.60%
2023-04-18 14:28:05,0%,0%,0%,5.40%,4.80%,5.40%,5.40%
2023-04-18 14:28:10,0%,0%,0%,1.60%,1.20%,1.40%,10.6%
2023-04-18 14:28:15,0%,0%,0%,2.80%,2.80%,3.00%,8.20%
2023-04-18 14:28:20,0%,0%,0%,1.20%,1.40%,2.20%,4.80%
2023-04-18 14:28:25,0%,0%,0%,2.20%,1.40%,2.40%,4.60%
2023-04-18 14:28:30,0%,0%,0%,2.60%,1.40%,2.80%,5.60%
2023-04-18 14:28:35,0%,0%,0%,1.40%,0.800%,2.40%,2.40%
2023-04-18 14:28:40,0%,0%,0%,3.20%,1.80%,3.60%,4.20%
2023-04-18 14:28:45,0%,0%,0%,1.00%,0.400%,1.00%,6.40%
2023-04-18 14:28:50,0%,0%,0%,1.80%,0.600%,2.20%,6.40%
2023-04-18 14:28:55,0%,0%,0%,2.80%,2.20%,4.40%,6.60%
2023-04-18 14:29:00,0%,0%,0%,1.20%,0.600%,2.00%,5.60%
2023-04-18 14:29:05,0%,0%,0%,0.400%,0.200%,0.200%,2.60%
2023-04-18 14:29:10,0%,0%,0%,1.60%,1.60%,2.60%,6.40%
2023-04-18 14:29:15,0%,0%,0%,2.40%,1.40%,2.20%,5.60%
2023-04-18 14:29:20,0%,0%,0%,4.40%,2.20%,5%,6.20%
2023-04-18 14:29:25,0%,0%,0%,2.80%,2.60%,3.60%,8.20%
2023-04-18 14:29:30,0%,0%,0%,3.60%,3.20%,3.20%,10%
2023-04-18 14:29:35,0%,0%,0%,1.000%,0.600%,1.20%,7.40%
2023-04-18 14:29:40,0%,0%,0%,1.40%,1.20%,2.60%,7.20%
2023-04-18 14:29:45,0%,0%,0%,3.00%,2.60%,4.20%,6.80%
2023-04-18 14:29:50,0%,0%,0%,0%,0.200%,0.200%,1.40%
2023-04-18 14:29:55,0%,0%,0%,3.60%,2.80%,3.40%,6.00%
2023-04-18 14:30:00,0%,0%,0%,0.800%,0.600%,1.60%,6.40%
2023-04-18 14:30:05,0%,0%,0%,1.40%,2.40%,1.00%,5%
2023-04-18 14:30:10,0%,0%,0%,1.20%,2.60%,1.40%,8.00%
2023-04-18 14:30:15,0%,0%,0%,1.80%,2.60%,1.60%,8.40%
2023-04-18 14:30:20,0%,0%,0%,1.00%,1.20%,2.20%,6.80%
2023-04-18 14:30:25,0%,0%,0%,4.00%,5.40%,4.80%,5%
2023-04-18 14:30:30,0%,0%,0%,4.60%,5.20%,5.20%,7.00%
2023-04-18 14:30:35,0%,0%,0%,2.40%,2.60%,4.20%,8.40%
2023-04-18 14:30:40,0%,0%,0%,1.80%,1.00%,2.00%,11.2%
2023-04-18 14:30:45,0%,0%,0%,1.40%,1.40%,3.00%,6.00%
2023-04-18 14:30:50,0%,0%,0%,0.800%,0.600%,1.40%,6.00%
2023-04-18 14:30:55,0%,0%,0%,1.00%,1.20%,0.200%,4.00%
2023-04-18 14:31:00,0%,0%,0%,0.200%,1.40%,0.600%,3.60%
2023-04-18 14:31:05,0%,0%,0%,2.40%,4.60%,1.60%,9.80%
2023-04-18 14:31:10,0%,0%,0%,0.600%,1.00%,1.000%,3.60%
2023-04-18 14:31:15,0%,0%,0%,0.400%,0.400%,0.400%,6.40%
2023-04-18 14:31:20,0%,0%,0%,3.40%,2.20%,2.00%,7.60%
2023-04-18 14:31:25,0.400%,0%,0%,8.00%,5.60%,8.00%,23.0%
2023-04-18 14:31:30,0%,0%,0%,7.80%,3.00%,7.80%,16.0%
2023-04-18 14:31:35,0%,0%,0%,7.00%,2.80%,4.20%,8.00%
2023-04-18 14:31:40,0%,0%,0%,3.40%,2.40%,2.80%,5.20%
2023-04-18 14:31:45,0%,0%,0%,1.60%,1.40%,1.60%,2.40%
2023-04-18 14:31:50,0%,0%,0%,2.20%,1.20%,1.80%,3.60%
2023-04-18 14:31:55,0%,0%,0%,2.80%,1.80%,2.00%,4.20%
2023-04-18 14:32:00,0%,0%,0%,2.40%,1.60%,2.00%,5.60%
2023-04-18 14:32:05,0%,0%,0%,2.20%,1.60%,1.80%,5.80%
2023-04-18 14:32:10,0%,0%,0%,2.60%,1.60%,2.20%,8.40%
2023-04-18 14:32:15,0%,0%,0%,3.60%,2.20%,4.40%,6.60%
2023-04-18 14:32:20,0%,0%,0%,2.00%,1.40%,2.20%,3.40%
2023-04-18 14:32:25,0%,0%,0%,4.40%,3.80%,3.40%,11.8%
2023-04-18 14:32:30,0%,0%,0%,5.40%,5%,3.40%,4.80%
2023-04-18 14:32:35,0%,0%,0%,4.60%,4.20%,3.60%,8.40%
2023-04-18 14:32:40,0%,0%,0%,4.40%,2.80%,2.80%,6.80%
2023-04-18 14:32:45,0%,0%,0%,5%,2.60%,2.80%,5%
2023-04-18 14:32:50,0%,0%,0%,3.00%,1.80%,4.00%,4.20%
2023-04-18 14:32:55,0%,0%,0%,2.60%,3.00%,2.20%,2.80%
2023-04-18 14:33:00,0%,0%,0%,3.40%,2.00%,4.20%,16.6%
2023-04-18 14:33:05,0%,0%,0%,3.20%,2.20%,3.40%,4.80%
2023-04-18 14:33:10,0%,0%,0%,4.00%,2.40%,2.40%,3.20%
2023-04-18 14:33:15,0%,0%,0%,3.20%,2.40%,2.60%,6.60%
2023-04-18 14:33:20,0%,0%,0%,4.20%,1.80%,2.80%,5.20%
2023-04-18 14:33:25,0%,0%,0%,4.00%,1.80%,2.80%,6.20%
2023-04-18 14:33:30,0%,0%,0%,3.40%,1.80%,3.00%,3.40%
2023-04-18 14:33:35,0%,0%,0%,5.60%,3.80%,4.00%,9.60%
2023-04-18 14:33:40,0%,0%,0%,5.40%,3.00%,4.00%,14.2%
2023-04-18 14:33:45,0%,0%,0%,6.20%,2.40%,4.20%,11.6%
2023-04-18 14:33:50,0%,0%,0%,6.60%,1.40%,5%,5.40%
2023-04-18 14:33:55,0%,0%,0%,5%,4.20%,5.80%,15.4%
2023-04-18 14:34:00,0%,0%,0%,3.40%,4.40%,4.40%,12.4%
2023-04-18 14:34:05,0%,0%,0%,4.40%,3.20%,4.40%,9.60%
2023-04-18 14:34:10,0%,0%,0%,4.80%,3.00%,5.20%,7.60%
2023-04-18 14:34:15,0%,0%,0%,5.60%,4.40%,6.20%,13.4%
2023-04-18 14:34:20,0%,0%,0%,2.20%,1.60%,2.00%,15.4%
2023-04-18 14:34:25,0%,0%,0%,6.60%,4.20%,9.40%,17.8%
2023-04-18 14:34:30,0%,0%,0%,5.40%,3.20%,5.80%,11.8%
2023-04-18 14:34:35,0%,0%,0%,5.20%,4.00%,7.00%,16.2%
2023-04-18 14:34:40,0%,0%,0%,3.20%,1.20%,3.60%,12.6%
2023-04-18 14:34:45,0%,0%,0%,1.40%,1.40%,2.00%,12.0%
2023-04-18 14:34:50,0%,0%,0%,2.80%,1.40%,3.20%,12.6%
2023-04-18 14:34:55,0%,0%,0%,6.80%,3.80%,5.60%,20.2%
2023-04-18 14:35:00,0%,0%,0%,2.00%,1.60%,2.60%,14.6%
2023-04-18 14:35:05,0%,0%,0%,4.00%,6.20%,3.60%,11.2%
2023-04-18 14:35:10,0%,0%,0%,7.00%,6.20%,6.20%,9.00%
2023-04-18 14:35:15,0%,0%,0%,7.40%,3.40%,7.20%,21.0%
2023-04-18 14:35:20,0%,0%,0%,5.20%,2.40%,7.80%,12.4%
2023-04-18 14:35:25,0%,0%,0%,6.20%,3.60%,6.40%,14.2%
2023-04-18 14:35:30,0%,0%,0%,4.80%,5.40%,4.80%,13.0%
2023-04-18 14:35:35,0%,0%,0%,4.80%,4.80%,5.40%,14.6%
2023-04-18 14:35:40,0%,0%,0%,3.80%,3.20%,4.60%,7.60%
2023-04-18 14:35:45,0%,0%,0%,5.20%,4.80%,7.60%,11.8%
2023-04-18 14:35:50,0%,0%,0%,0.400%,0.600%,0.800%,1.60%
2023-04-18 14:35:55,0%,0%,0%,0.800%,0.800%,1.00%,0.800%
2023-04-18 14:36:00,0%,0%,0%,0.400%,0.200%,0.600%,2.80%
2023-04-18 14:36:05,0%,0%,0%,1.60%,1.80%,2.60%,1.60%
2023-04-18 14:36:10,0%,0%,0%,0.600%,0.600%,0.800%,4.80%
2023-04-18 14:36:15,0%,0%,0%,0.200%,0.400%,0.200%,3.60%
2023-04-18 14:36:20,0%,0%,0%,0.200%,0%,0.400%,3.00%
2023-04-18 14:36:25,0.200%,0%,0%,0.200%,0.200%,0.200%,3.00%
2023-04-18 14:36:30,0%,0%,0%,0.600%,0.200%,0.600%,5.80%
2023-04-18 14:36:35,0%,0%,0%,0.200%,0.200%,0.400%,3.40%
2023-04-18 14:36:40,0%,0%,0%,0.600%,0.400%,0.400%,5.40%
2023-04-18 14:36:45,0%,0%,0%,1.40%,1.20%,1.20%,2.60%
2023-04-18 14:36:50,0%,0%,0%,0.600%,0.800%,1.00%,3.60%
2023-04-18 14:36:55,0%,0%,0%,0.400%,0%,0.200%,0.400%
2023-04-18 14:37:00,0%,0%,0%,1.60%,3.40%,2.60%,2.60%
2023-04-18 14:37:05,0%,0%,0%,0.800%,2.40%,1.40%,1.40%
2023-04-18 14:37:10,0%,0%,0%,1.20%,1.00%,1.60%,4.20%
2023-04-18 14:37:15,0%,0%,0%,0%,0.200%,0.200%,0.200%
