"Time","Used","Buffer","Cached","Free"
2023-04-18 14:03:40,333 MiB,27.3 MiB,502 MiB,108 MiB
2023-04-18 14:03:45,330 MiB,27.3 MiB,502 MiB,110 MiB
2023-04-18 14:03:50,324 MiB,27.3 MiB,502 MiB,117 MiB
2023-04-18 14:03:55,324 MiB,27.3 MiB,502 MiB,117 MiB
2023-04-18 14:04:00,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:05,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:10,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:15,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:20,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:25,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:30,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:35,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:40,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:45,332 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:04:50,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:04:55,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:00,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:05,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:10,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:15,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:20,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:25,330 MiB,27.3 MiB,502 MiB,111 MiB
2023-04-18 14:05:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:05:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:05:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:05:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:05:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:05:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:06:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:07:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:08:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:09:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:10:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:10,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:15,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:20,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:25,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:30,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:35,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:40,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:45,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:50,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:11:55,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:12:00,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:12:05,327 MiB,27.3 MiB,502 MiB,113 MiB
2023-04-18 14:12:10,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:15,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:20,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:25,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:30,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:35,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:40,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:45,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:50,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:12:55,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:00,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:05,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:10,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:15,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:20,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:25,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:30,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:35,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:40,331 MiB,27.3 MiB,502 MiB,109 MiB
2023-04-18 14:13:45,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:13:50,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:13:55,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:00,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:05,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:10,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:15,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:20,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:25,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:30,325 MiB,27.3 MiB,502 MiB,116 MiB
2023-04-18 14:14:35,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:14:40,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:14:45,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:14:50,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:14:55,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:00,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:05,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:10,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:15,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:20,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:25,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:30,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:35,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:40,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:45,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:50,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:15:55,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:00,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:05,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:10,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:15,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:20,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:25,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:30,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:35,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:40,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:45,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:50,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:16:55,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:17:00,329 MiB,27.3 MiB,502 MiB,112 MiB
2023-04-18 14:17:05,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:10,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:15,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:20,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:25,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:30,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:17:35,331 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:17:40,331 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:17:45,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:17:50,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:17:55,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:18:00,337 MiB,27.6 MiB,502 MiB,103 MiB
2023-04-18 14:18:05,351 MiB,27.6 MiB,502 MiB,89.3 MiB
2023-04-18 14:18:10,351 MiB,27.6 MiB,502 MiB,89.3 MiB
2023-04-18 14:18:15,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:18:20,322 MiB,27.6 MiB,502 MiB,118 MiB
2023-04-18 14:18:25,320 MiB,27.6 MiB,502 MiB,120 MiB
2023-04-18 14:18:30,328 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:18:35,328 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:18:40,345 MiB,27.6 MiB,502 MiB,95.3 MiB
2023-04-18 14:18:45,337 MiB,27.6 MiB,502 MiB,103 MiB
2023-04-18 14:18:50,326 MiB,27.6 MiB,502 MiB,115 MiB
2023-04-18 14:18:55,334 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:19:00,334 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:19:05,334 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:19:10,323 MiB,27.6 MiB,502 MiB,118 MiB
2023-04-18 14:19:15,323 MiB,27.6 MiB,502 MiB,118 MiB
2023-04-18 14:19:20,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:19:25,324 MiB,27.6 MiB,502 MiB,116 MiB
2023-04-18 14:19:30,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:19:35,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:19:40,334 MiB,27.6 MiB,502 MiB,106 MiB
2023-04-18 14:19:45,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:19:50,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:19:55,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:20:00,334 MiB,27.6 MiB,502 MiB,106 MiB
2023-04-18 14:20:05,334 MiB,27.6 MiB,502 MiB,106 MiB
2023-04-18 14:20:10,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:15,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:20,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:25,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:30,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:35,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:40,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:45,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:20:50,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:20:55,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:21:00,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:21:05,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:21:10,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:21:15,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:21:20,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:21:25,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:21:30,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:21:35,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:21:40,333 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:21:45,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:21:50,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:21:55,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:22:00,335 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:22:05,339 MiB,27.6 MiB,502 MiB,100 MiB
2023-04-18 14:22:10,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:22:15,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:22:20,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:22:25,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:22:30,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:22:35,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:22:40,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:22:45,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:22:50,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:22:55,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:00,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:05,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:10,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:15,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:20,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:25,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:30,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:35,335 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:23:40,334 MiB,27.6 MiB,502 MiB,106 MiB
2023-04-18 14:23:45,333 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:23:50,333 MiB,27.6 MiB,502 MiB,107 MiB
2023-04-18 14:23:55,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:24:00,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:24:05,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:24:10,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:24:15,337 MiB,27.6 MiB,502 MiB,102 MiB
2023-04-18 14:24:20,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:25,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:30,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:35,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:40,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:45,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:50,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:24:55,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:25:00,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:25:05,330 MiB,27.6 MiB,502 MiB,110 MiB
2023-04-18 14:25:10,324 MiB,27.6 MiB,502 MiB,116 MiB
2023-04-18 14:25:15,324 MiB,27.6 MiB,502 MiB,116 MiB
2023-04-18 14:25:20,324 MiB,27.6 MiB,502 MiB,116 MiB
2023-04-18 14:25:25,324 MiB,27.6 MiB,502 MiB,116 MiB
2023-04-18 14:25:30,328 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:25:35,328 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:25:40,328 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:25:45,332 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:25:50,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:25:55,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:26:00,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:26:05,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:26:10,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:26:15,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:26:20,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:26:25,322 MiB,27.6 MiB,502 MiB,118 MiB
2023-04-18 14:26:30,319 MiB,27.6 MiB,502 MiB,120 MiB
2023-04-18 14:26:35,319 MiB,27.6 MiB,502 MiB,120 MiB
2023-04-18 14:26:40,319 MiB,27.6 MiB,502 MiB,120 MiB
2023-04-18 14:26:45,327 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:26:50,327 MiB,27.6 MiB,502 MiB,112 MiB
2023-04-18 14:26:55,321 MiB,27.6 MiB,502 MiB,118 MiB
2023-04-18 14:27:00,336 MiB,27.6 MiB,502 MiB,104 MiB
2023-04-18 14:27:05,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:27:10,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:27:15,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:27:20,334 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:27:25,334 MiB,27.6 MiB,502 MiB,105 MiB
2023-04-18 14:27:30,321 MiB,27.6 MiB,502 MiB,119 MiB
2023-04-18 14:27:35,319 MiB,27.6 MiB,502 MiB,121 MiB
2023-04-18 14:27:40,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:27:45,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:27:50,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:27:55,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:28:00,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:28:05,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:28:10,331 MiB,27.6 MiB,502 MiB,108 MiB
2023-04-18 14:28:15,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:28:20,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:28:25,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:28:30,327 MiB,27.6 MiB,502 MiB,113 MiB
2023-04-18 14:28:35,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:28:40,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:28:45,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:28:50,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:28:55,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:00,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:05,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:10,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:15,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:20,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:25,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:30,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:35,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:40,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:45,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:50,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:29:55,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:30:00,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:30:05,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:30:10,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:30:15,331 MiB,27.6 MiB,502 MiB,109 MiB
2023-04-18 14:30:20,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:25,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:30,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:35,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:40,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:45,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:50,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:30:55,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:00,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:05,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:10,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:15,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:20,329 MiB,27.6 MiB,502 MiB,111 MiB
2023-04-18 14:31:25,328 MiB,27.6 MiB,503 MiB,111 MiB
2023-04-18 14:31:30,322 MiB,27.6 MiB,503 MiB,117 MiB
2023-04-18 14:31:35,319 MiB,27.6 MiB,503 MiB,119 MiB
2023-04-18 14:31:40,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:31:45,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:31:50,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:31:55,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:00,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:05,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:10,319 MiB,27.6 MiB,503 MiB,120 MiB
2023-04-18 14:32:15,323 MiB,27.6 MiB,503 MiB,116 MiB
2023-04-18 14:32:20,323 MiB,27.6 MiB,503 MiB,116 MiB
2023-04-18 14:32:25,318 MiB,27.6 MiB,503 MiB,121 MiB
2023-04-18 14:32:30,318 MiB,27.6 MiB,503 MiB,121 MiB
2023-04-18 14:32:35,322 MiB,27.6 MiB,503 MiB,117 MiB
2023-04-18 14:32:40,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:45,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:50,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:32:55,323 MiB,27.6 MiB,503 MiB,115 MiB
2023-04-18 14:33:00,332 MiB,27.6 MiB,503 MiB,107 MiB
2023-04-18 14:33:05,332 MiB,27.6 MiB,503 MiB,107 MiB
2023-04-18 14:33:10,332 MiB,27.6 MiB,503 MiB,107 MiB
2023-04-18 14:33:15,332 MiB,27.6 MiB,503 MiB,107 MiB
2023-04-18 14:33:20,317 MiB,27.6 MiB,503 MiB,122 MiB
2023-04-18 14:33:25,317 MiB,27.6 MiB,503 MiB,122 MiB
